Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 60 iteraciones y 60 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(3.2317135334014893, 22.298940803199372)
(3.1344857215881348, 22.70205599131351)
(3.105374813079834, 22.58406019221663)
(3.135192394256592, 22.21605719126579)
(3.1051509380340576, 22.280070659186514)
(3.1797139644622803, 22.379887284340043)
(3.122002363204956, 22.668125272031666)
(3.1250433921813965, 22.39214937165723)
(3.127992868423462, 22.478553807201756)
(3.1900036334991455, 22.21532803096003)
(3.179847240447998, 22.058855850962708)
(3.211200714111328, 22.49010907528474)
(3.1359336376190186, 22.601253205141973)
(3.137753486633301, 22.210393774537074)
(3.37121844291687, 22.305561091852653)
(3.2481234073638916, 22.27879038012402)
(3.496056318283081, 22.595687726880335)
(3.1700780391693115, 22.35754332949135)
(3.123466730117798, 21.800871383305186)
(3.1424548625946045, 22.618169940361664)
(3.1704518795013428, 22.875346759577386)
(3.1562798023223877, 22.114935482289585)
(3.2612743377685547, 22.27950676512026)
(3.1496942043304443, 22.44993903132607)
(3.1541807651519775, 22.212715784361794)
(3.1750271320343018, 22.435052346489424)
(3.167365550994873, 22.813944508971836)
(3.1889209747314453, 22.594686511780466)
(3.146820545196533, 22.351053498802578)
(3.1347696781158447, 22.520711875788646)
(3.1373684406280518, 22.420551231801532)
(3.3189408779144287, 22.74491297780604)
(3.2314300537109375, 22.271640488000802)
(3.123070240020752, 22.191699822451497)
(3.1333773136138916, 22.181957729830884)
(3.189504623413086, 22.362328926836117)
(3.1116340160369873, 22.029058449856162)
(3.141185760498047, 22.793805806325736)
(3.130337715148926, 22.726943437169936)
(3.1762523651123047, 22.70078852750814)
(3.122105836868286, 22.38189559965468)
(3.0987961292266846, 22.218717236550912)
(3.0886714458465576, 22.22595579218662)
(3.1560020446777344, 22.50462431463635)
(3.1631810665130615, 22.67420752957841)
(3.168018102645874, 22.47900972149997)
(3.1522905826568604, 22.698544057256363)
(3.1698555946350098, 22.490485966176536)
(3.100705862045288, 22.233375990417798)
(3.4437005519866943, 22.193026748213846)

Promedio de tiempos:
3.174680399894714 segundos
3174.6803998947144 milisegundos

Desviación estándar:
0.0802960952559637 segundos
80.2960952559637 milisegundos

Promedio valor función objetivo:
22.414077745591612
Desviación estándar valor función objetivo:
0.0802960952559637
