Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 60 iteraciones y 40 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(4.680443048477173, 22.838504319764006)
(6.374281406402588, 22.54476288610796)
(3.2868759632110596, 22.444086746907583)
(2.883881092071533, 22.48253125915003)
(3.0074188709259033, 22.31874828702086)
(2.947685956954956, 20.66571646414968)
(3.1289117336273193, 21.811800286503203)
(2.8700122833251953, 22.350643527160823)
(2.7625977993011475, 22.68392612355026)
(3.4066035747528076, 22.447451961129342)
(2.797351121902466, 22.021149079735014)
(2.973384380340576, 22.207024441619183)
(2.950719118118286, 22.430098608088727)
(2.631753921508789, 22.20365995567185)
(2.885228157043457, 21.990908425090698)
(2.9681949615478516, 21.898370563765965)
(2.9389374256134033, 22.411842968957014)
(2.9178965091705322, 22.549003077404397)
(2.7930123805999756, 22.1340740149152)
(2.559483289718628, 22.303994738747857)
(2.650987148284912, 22.626652627007168)
(2.972722291946411, 22.38194249805419)
(2.6841697692871094, 22.50140222146472)
(2.8170065879821777, 22.67117744452985)
(3.1127612590789795, 22.80322753559533)
(2.826430320739746, 22.352367256193315)
(2.6767356395721436, 22.654651740309298)
(2.5752909183502197, 22.338599622062702)
(2.8621034622192383, 22.642708344594997)
(2.6975293159484863, 22.21641801258022)
(2.7817866802215576, 22.07149644676971)
(2.889577865600586, 22.67511171259836)
(2.9686193466186523, 22.265392881086402)
(2.868175745010376, 22.413344465840243)
(3.4585092067718506, 22.201383312494308)
(3.1854259967803955, 20.76948952138343)
(2.874509811401367, 22.516995015613627)
(2.902505397796631, 22.111927593721397)
(2.847041368484497, 22.348936539048037)
(2.630634307861328, 22.885307083015128)
(3.082111120223999, 22.233188305188577)
(2.9176108837127686, 22.20419573933939)
(2.826490879058838, 22.433774887789006)
(2.967860460281372, 22.31583267586336)
(2.8597352504730225, 22.175869657973905)
(2.79860258102417, 22.437002912608147)
(3.046525001525879, 22.13909994183239)
(2.813918113708496, 22.35040070327839)
(2.7439937591552734, 22.415531275804504)
(3.168175458908081, 22.69136589379024)

Promedio de tiempos:
3.0054443788528444 segundos
3005.4443788528442 milisegundos

Desviación estándar:
0.5734232888736728 segundos
573.4232888736727 milisegundos

Promedio valor función objetivo:
22.311661832057403
Desviación estándar valor función objetivo:
0.5734232888736728
