Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 80 iteraciones y 20 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(3.1182987689971924, 22.82162159142429)
(3.0215392112731934, 22.26951416415598)
(2.9480044841766357, 22.983121917426597)
(2.981985330581665, 22.690616917123002)
(2.911029577255249, 22.560823457014397)
(2.8582005500793457, 22.11575453640611)
(2.903400182723999, 22.0851515655402)
(2.986889123916626, 22.669063725205678)
(2.8010454177856445, 22.546545119504977)
(2.992607355117798, 22.615446044204567)
(3.0742380619049072, 22.04688114071227)
(2.9925525188446045, 21.89437077025477)
(3.014131784439087, 22.593455101968768)
(2.967068672180176, 22.625551669281023)
(2.9794507026672363, 22.325170321278925)
(2.9585678577423096, 22.310950047489605)
(3.4361965656280518, 22.19272496702119)
(3.3511884212493896, 22.175424362474995)
(3.198192834854126, 22.260917586526332)
(3.3102200031280518, 22.010649387633936)
(3.2491917610168457, 22.716198887760953)
(3.115121841430664, 22.497070540280166)
(3.3098790645599365, 22.48162100712299)
(3.2502739429473877, 22.821464580955823)
(3.5634512901306152, 22.286978672359016)
(3.3546700477600098, 22.29665586473433)
(3.399521589279175, 22.60852896157488)
(3.3160269260406494, 21.976936982139893)
(3.2977752685546875, 22.185166820490892)
(3.7648510932922363, 22.587950866510386)
(3.5233306884765625, 22.159521494134363)
(3.3093786239624023, 22.220828407007495)
(3.276028871536255, 22.204721967207153)
(3.116790294647217, 22.35131861454429)
(3.0948870182037354, 22.09151463054184)
(3.232196807861328, 22.576587514324732)
(3.181934356689453, 22.29650032787873)
(3.121699094772339, 22.38592117861485)
(2.936673164367676, 22.620648820628492)
(2.840174674987793, 22.302313892723944)
(3.1596686840057373, 22.14416463225592)
(3.0661075115203857, 22.420073593466498)
(3.1173012256622314, 22.222000618589618)
(3.424071788787842, 22.35634816160611)
(2.891674757003784, 22.033224550777728)
(3.2229199409484863, 22.568079963728806)
(2.9184610843658447, 22.35127470008368)
(3.003401756286621, 22.09406217569331)
(3.227985382080078, 22.740179026156493)
(3.015561819076538, 22.18683857993558)

Promedio de tiempos:
3.142116355895996 segundos
3142.116355895996 milisegundos

Desviación estándar:
0.20478851691797748 segundos
204.7885169179775 milisegundos

Promedio valor función objetivo:
22.371569008529526
Desviación estándar valor función objetivo:
0.20478851691797748
