Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 80 iteraciones y 60 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(9.073497772216797, 22.470807460856083)
(10.112888813018799, 22.625816183670135)
(9.350791454315186, 22.390970156507855)
(9.146422386169434, 22.593312742065315)
(8.9924635887146, 22.81899375425338)
(9.765033483505249, 22.543061797190916)
(9.499821186065674, 22.142423818006353)
(9.703044652938843, 22.227749175727798)
(9.054383516311646, 22.69712910581485)
(8.973653793334961, 22.392931336328555)
(9.702797412872314, 22.474658410938996)
(9.372802019119263, 22.46155636330235)
(9.208317041397095, 22.81101782998119)
(9.23358154296875, 22.472469595169894)
(8.924040794372559, 22.481030599067687)
(9.901305913925171, 22.75688749726438)
(9.171532392501831, 22.288487756153614)
(9.230515241622925, 22.40803062703155)
(9.128512382507324, 22.72960729245084)
(9.910045862197876, 22.36448864291844)
(8.60385251045227, 22.526761697312143)
(8.64140772819519, 21.1644753190636)
(8.419270515441895, 20.870832674430094)
(9.217812538146973, 22.201756165361072)
(8.865880012512207, 22.74409942161744)
(10.09366226196289, 22.58371232848557)
(9.294636011123657, 22.5809727146712)
(8.960867404937744, 22.424099240416744)
(8.933800220489502, 22.62501782180982)
(11.674545049667358, 22.445756235920317)
(9.936872243881226, 21.8676540450984)
(8.822463512420654, 22.199642875561487)
(9.213817119598389, 22.1946871252724)
(10.920225143432617, 22.52166426026046)
(9.261934757232666, 22.603760897145605)
(8.946221351623535, 22.423092546280696)
(8.721895933151245, 22.340196627250236)
(10.945635080337524, 22.488842418284193)
(9.08428955078125, 22.36757352126659)
(9.364693403244019, 22.63749735056871)
(9.050753355026245, 22.45909321008515)
(9.554097890853882, 22.38679008343725)
(9.444775342941284, 22.675321770583484)
(8.605765581130981, 22.69824338026298)
(9.350141286849976, 22.550475779967744)
(7.585108995437622, 22.401707665302304)
(7.759614944458008, 22.39934882032729)
(9.78927731513977, 22.144272037273677)
(7.88340950012207, 22.482707208643202)
(7.516397476196289, 22.848704710387164)

Promedio de tiempos:
9.238371505737305 segundos
9238.371505737305 milisegundos

Desviación estándar:
0.7563108393200403 segundos
756.3108393200403 milisegundos

Promedio valor función objetivo:
22.420203801940943
Desviación estándar valor función objetivo:
0.3466372990777988
