Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 10 iteraciones y 70 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.7336983680725098, 22.399238683325798)
(0.7929086685180664, 22.14345914365545)
(0.6949405670166016, 22.294194338140624)
(0.6911337375640869, 22.768838440739984)
(0.697882890701294, 22.310347652527994)
(0.6980311870574951, 22.55153086478116)
(0.6859035491943359, 22.376152990248308)
(0.6816275119781494, 22.35176251688658)
(0.6886851787567139, 22.434494914052)
(0.7091474533081055, 20.600314439952047)
(0.6975007057189941, 22.385220806997946)
(0.6840107440948486, 22.61398403869329)
(0.685539960861206, 22.67233331642975)
(0.8255395889282227, 22.76632006139352)
(0.699272632598877, 22.202611790285044)
(0.7098293304443359, 20.453635801298685)
(0.70194411277771, 22.305774059701196)
(0.7057991027832031, 22.558527389166024)
(0.858384370803833, 22.16145196758422)
(0.7721848487854004, 22.739142165330385)
(0.7878355979919434, 22.37876958435601)
(0.7789719104766846, 22.160897242340514)
(0.7132477760314941, 22.45996425717655)
(0.7253541946411133, 22.549113979819374)
(0.6899333000183105, 22.617991257764096)
(0.8235344886779785, 22.868310109036944)
(0.7813174724578857, 22.542131526295112)
(0.7850396633148193, 22.20250416937176)
(0.779033899307251, 22.83684595368733)
(0.6967811584472656, 22.48706281407235)
(0.7078442573547363, 22.225135130192953)
(0.7638688087463379, 22.461472076091862)
(0.7546241283416748, 22.141284863739752)
(0.7780623435974121, 22.056448126874926)
(0.7739095687866211, 22.44447029054169)
(0.7216958999633789, 22.581952845408843)
(0.6888701915740967, 22.387645113673166)
(0.6889865398406982, 22.231682510939784)
(0.7181134223937988, 22.457285597417982)
(0.7085959911346436, 22.3683364153279)
(0.8037388324737549, 22.539705952182857)
(0.7498607635498047, 22.401647224638797)
(1.0755994319915771, 22.392358187092086)
(0.7142105102539062, 22.66936806292069)
(0.7079226970672607, 22.186582159212577)
(0.774874210357666, 22.579537934676868)
(0.7797181606292725, 22.37963042902087)
(0.7355093955993652, 21.900286081423435)
(0.7368209362030029, 20.65067756017463)
(0.772850513458252, 22.204280295558608)

Promedio de tiempos:
0.7426138114929199 segundos
742.6138114929199 milisegundos

Desviación estándar:
0.06496116692137459 segundos
64.96116692137458 milisegundos

Promedio valor función objetivo:
22.30905426264441
Desviación estándar valor función objetivo:
0.06496116692137459
