Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 10 iteraciones y 80 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.8802797794342041, 22.614921518406348)
(0.795123815536499, 22.660714500672814)
(0.7815051078796387, 22.524101293874395)
(0.7990260124206543, 22.398854915070206)
(0.8209900856018066, 21.952729880761076)
(0.7837226390838623, 21.98651945277944)
(0.8242855072021484, 22.07579474113092)
(0.8506419658660889, 22.292949443912978)
(0.7981624603271484, 22.67166812671927)
(0.869417667388916, 22.245767877402983)
(0.7876572608947754, 22.456719233697775)
(0.78981614112854, 22.562311405108918)
(0.9646756649017334, 22.519569760563712)
(0.9436135292053223, 22.393661227980804)
(0.8181195259094238, 21.11169686429101)
(0.789893388748169, 22.097641589318233)
(0.9329771995544434, 22.53279108842522)
(0.8748350143432617, 22.682345414796185)
(0.9679696559906006, 22.093679542922224)
(0.8099417686462402, 22.33584827333532)
(0.7882363796234131, 22.396734140608547)
(0.7918739318847656, 22.58040504480048)
(0.7835614681243896, 22.65185417909625)
(0.7836277484893799, 22.130726945938534)
(0.7940378189086914, 22.218460015978945)
(0.7972002029418945, 22.471323073126136)
(0.8058853149414062, 20.65701686961407)
(0.8070104122161865, 22.769929141748246)
(0.7889964580535889, 22.188839176490873)
(0.7990601062774658, 22.492952043607183)
(0.8020143508911133, 22.566462542333674)
(0.8000915050506592, 22.35540265885485)
(0.7809770107269287, 22.361475154325348)
(0.817936897277832, 22.78326466919235)
(0.8191120624542236, 22.53323715694212)
(0.812814474105835, 22.20945684455969)
(0.8009111881256104, 21.971227416504632)
(0.8329155445098877, 22.48322101849023)
(0.8049507141113281, 22.31729848480013)
(0.9675803184509277, 22.656777761216624)
(0.8012454509735107, 22.479267559741952)
(0.793114423751831, 22.06694620494154)
(0.7812621593475342, 22.52899114815241)
(0.791546106338501, 22.472597913592743)
(0.8020641803741455, 22.027326143847564)
(0.7883632183074951, 22.448739230066725)
(0.7807934284210205, 22.468986329221245)
(0.8046088218688965, 22.279489919868304)
(0.7889852523803711, 22.534677718035837)
(0.9207656383514404, 22.33691252626128)

Promedio de tiempos:
0.822283935546875 segundos
822.283935546875 milisegundos

Desviación estándar:
0.05249729095987967 segundos
52.49729095987967 milisegundos

Promedio valor función objetivo:
22.33300570366257
Desviación estándar valor función objetivo:
0.05249729095987967
