Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 30 iteraciones y 40 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.6967024803161621, 22.51990184996731)
(1.1417953968048096, 22.16157558187038)
(0.8020293712615967, 22.490526184733444)
(0.7010228633880615, 22.25548764516686)
(0.69769287109375, 22.218903526699474)
(0.6819639205932617, 22.18949009794968)
(0.6635854244232178, 22.414312231940265)
(0.7673501968383789, 22.29068039216454)
(0.7194719314575195, 22.051710179920697)
(0.6996128559112549, 22.137833318037615)
(0.7361361980438232, 22.12324742803371)
(0.7637338638305664, 22.044274469256447)
(0.8873991966247559, 22.494706867489217)
(0.8043620586395264, 22.524907489102702)
(0.7453241348266602, 22.207165813650978)
(0.7376940250396729, 22.524258643597353)
(1.0036137104034424, 22.60264163952472)
(0.8009297847747803, 22.446637192202036)
(0.7288048267364502, 22.259528111452912)
(0.6835389137268066, 22.2528677798229)
(0.8238589763641357, 22.253579839779334)
(0.8150808811187744, 22.444243126678796)
(0.8392832279205322, 21.14904605566318)
(0.6993229389190674, 22.41967273308495)
(0.7620861530303955, 22.053791859574453)
(0.8105206489562988, 21.891099186831347)
(0.7109508514404297, 22.10109796337367)
(0.7123327255249023, 22.517948299238558)
(0.6921219825744629, 22.43313644072266)
(0.6623218059539795, 22.342988845481013)
(0.7066738605499268, 22.49987234643395)
(0.6546216011047363, 22.707389689818744)
(0.8973746299743652, 22.32580984435716)
(0.6616082191467285, 22.577640291042684)
(0.6136949062347412, 22.15092153715556)
(0.6831755638122559, 20.732352878154437)
(0.7236335277557373, 22.044503021358857)
(0.6628735065460205, 22.277021528939674)
(0.865380048751831, 22.31513706542692)
(0.6677885055541992, 22.179847405681144)
(0.7640776634216309, 22.429850483093393)
(0.8295068740844727, 22.663499512525398)
(0.6851785182952881, 22.074103585287787)
(0.755007266998291, 22.369032801488242)
(0.7924010753631592, 22.066804361955654)
(0.8366258144378662, 22.0041276137419)
(1.001906156539917, 22.229646511825454)
(0.6918087005615234, 22.263045393641978)
(0.6995460987091064, 22.001081248561317)
(0.7901198863983154, 22.14242797498721)

Promedio de tiempos:
0.7594729328155517 segundos
759.4729328155518 milisegundos

Desviación estándar:
0.09906672008303725 segundos
99.06672008303725 milisegundos

Promedio valor función objetivo:
22.23742751776977
Desviación estándar valor función objetivo:
0.09906672008303725
