Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 10 iteraciones y 50 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.3089919090270996, 22.072981805360605)
(0.2661252021789551, 22.301582469770537)
(0.31524062156677246, 21.940020902410303)
(0.44704461097717285, 22.235503431709816)
(0.32860732078552246, 22.51170382985709)
(0.2955338954925537, 22.451632153922358)
(0.27503275871276855, 21.876606821204156)
(0.2802450656890869, 22.309736274510833)
(0.3042738437652588, 22.21653126330189)
(0.2376413345336914, 22.45910253370335)
(0.26842546463012695, 22.380425098475172)
(0.2751650810241699, 22.70606317907886)
(0.3155708312988281, 22.581792774827292)
(0.25132322311401367, 22.141057605849703)
(0.3169870376586914, 22.459250167381512)
(0.2763204574584961, 22.298422256004635)
(0.25061917304992676, 22.035447074796515)
(0.27134060859680176, 22.1782377026121)
(0.25621628761291504, 22.067855934572197)
(0.2836759090423584, 22.01760688026146)
(0.2745795249938965, 22.5889527614408)
(0.2900817394256592, 22.812713537267893)
(0.2739598751068115, 22.428392333313013)
(0.3003804683685303, 21.81164701750712)
(0.2967221736907959, 22.60117240960014)
(0.30316925048828125, 22.40837829195712)
(0.2828528881072998, 22.5076515865608)
(0.3517608642578125, 22.60528922374177)
(0.29503345489501953, 20.521252328935507)
(0.2899651527404785, 22.464934657355627)
(0.26539134979248047, 22.379143520870993)
(0.32053112983703613, 22.37764142574297)
(0.25318217277526855, 22.050242267935683)
(0.2673003673553467, 22.168213672365244)
(0.28516173362731934, 22.186392133302807)
(0.29752159118652344, 22.141324724572577)
(0.2665717601776123, 22.224332682877716)
(0.2504847049713135, 22.416259321649605)
(0.28044939041137695, 22.683139621310755)
(0.2818317413330078, 22.442266545340562)
(0.2509162425994873, 22.491983024832457)
(0.25841712951660156, 22.657330509558335)
(0.25110816955566406, 20.5736916974223)
(0.2870819568634033, 22.536948638963334)
(0.6785941123962402, 22.32442532139613)
(0.30928587913513184, 22.014560268715165)
(0.31709742546081543, 22.309175810645566)
(0.32369112968444824, 22.32444625503677)
(0.2569596767425537, 22.710115251042236)
(0.2576568126678467, 22.407820499675065)

Promedio de tiempos:
0.29484241008758544 segundos
294.84241008758545 milisegundos

Desviación estándar:
0.06427667878070843 segundos
64.27667878070844 milisegundos

Promedio valor función objetivo:
22.268227950010928
Desviación estándar valor función objetivo:
0.06427667878070843
