Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 40 iteraciones y 80 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.9407424926757812, 22.255338508651857)
(1.033308744430542, 22.267267493170436)
(0.8961124420166016, 22.225242259715426)
(0.9482455253601074, 21.978658225981395)
(0.8675274848937988, 22.469063400807645)
(0.9971377849578857, 22.619720024001065)
(0.9466266632080078, 22.55374535702584)
(0.9354279041290283, 22.658136945528817)
(0.9772272109985352, 22.452085161258136)
(0.9003689289093018, 22.62127513850056)
(0.9835605621337891, 22.330394773523874)
(1.094235897064209, 21.982130235716927)
(0.9594542980194092, 22.23927326570524)
(0.9798421859741211, 21.73790238643549)
(1.010488748550415, 22.29321594716223)
(1.0048799514770508, 21.903831975537127)
(0.9732062816619873, 22.12654264278288)
(0.9318907260894775, 22.474701031152833)
(1.0534629821777344, 21.88243036621133)
(0.982691764831543, 22.51778693131986)
(0.927910327911377, 22.686539471474386)
(0.9144144058227539, 22.33226622630163)
(0.9954609870910645, 22.356725958775876)
(1.0214109420776367, 22.728142873559086)
(0.8973162174224854, 22.494606594122676)
(0.9592695236206055, 22.154581554250413)
(0.9998745918273926, 22.532857272296194)
(1.0355198383331299, 22.528076826529947)
(0.8938136100769043, 22.555048660582678)
(0.826326847076416, 22.658572864703117)
(0.9208157062530518, 22.366678874331676)
(1.0284755229949951, 20.83694841265844)
(1.093806266784668, 22.05754050544043)
(0.9989962577819824, 22.1257695293117)
(0.9799308776855469, 22.291154965556068)
(1.0312442779541016, 22.288219105933578)
(0.9066770076751709, 20.547241782060905)
(0.9528388977050781, 22.682294743456517)
(1.0078959465026855, 21.81506365313933)
(1.1372950077056885, 21.972312708946312)
(0.9408218860626221, 22.193023387559958)
(0.9282493591308594, 22.385308475973286)
(1.0666463375091553, 22.494878508109988)
(0.9997167587280273, 22.395208312489697)
(0.9726243019104004, 22.51122917863183)
(0.9456596374511719, 22.42813461102152)
(1.042245626449585, 22.078430405002024)
(1.0193848609924316, 22.094850814788238)
(0.9203202724456787, 22.358588597976354)
(0.8836517333984375, 22.341031361735507)

Promedio de tiempos:
0.9733010482788086 segundos
973.3010482788086 milisegundos

Desviación estándar:
0.06183370031684882 segundos
61.83370031684883 milisegundos

Promedio valor función objetivo:
22.257601366138168
Desviación estándar valor función objetivo:
0.06183370031684882
