Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 20 iteraciones y 30 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.5360920429229736, 20.492193672110496)
(0.483905553817749, 22.718907365458357)
(0.440631628036499, 22.433256027313657)
(0.43057799339294434, 22.443985244257682)
(0.49814271926879883, 22.242952932811058)
(0.5024504661560059, 22.294456495509824)
(0.8189008235931396, 22.293605010382237)
(0.6518235206604004, 22.195471133177794)
(0.7884554862976074, 21.93516926826219)
(0.6630699634552002, 22.684608035848456)
(0.5639050006866455, 22.651648189979536)
(0.829108715057373, 22.365220652321508)
(0.6611385345458984, 21.9685393871522)
(0.5876166820526123, 22.53133868257291)
(0.5033624172210693, 20.37312573540514)
(0.5549352169036865, 22.28949718204144)
(0.6012599468231201, 22.16271681547934)
(0.5618326663970947, 21.903289088913994)
(0.4919726848602295, 22.22716980154825)
(0.4926440715789795, 22.13779522232069)
(0.7046325206756592, 22.318381850124634)
(0.5507524013519287, 22.42476136615184)
(0.6230921745300293, 22.611182283897904)
(0.52518630027771, 22.173288857485794)
(0.6320827007293701, 22.565508834536132)
(0.5106134414672852, 22.131638330738564)
(0.6633753776550293, 22.08268730554839)
(0.4744288921356201, 22.107543529061942)
(0.5977346897125244, 22.34707778357752)
(0.4917597770690918, 21.913469961519198)
(0.5021822452545166, 22.197199431753035)
(0.429473876953125, 22.43787634643124)
(0.4538698196411133, 22.624454363086166)
(0.4143986701965332, 20.58084055751509)
(0.5115206241607666, 21.919580827119976)
(0.646702766418457, 22.323783599016647)
(0.44594454765319824, 22.19259936575389)
(0.4332621097564697, 21.77773966554461)
(0.45830440521240234, 22.04494293856676)
(0.5047056674957275, 22.106921660619836)
(0.5980119705200195, 22.320854087386913)
(0.5315160751342773, 22.60324366284653)
(0.48207807540893555, 22.143689770131292)
(0.4787108898162842, 22.720118014298453)
(0.48911571502685547, 21.890580118981696)
(0.517974853515625, 22.293323206433794)
(0.4425508975982666, 22.532964149420643)
(0.44093775749206543, 22.42968280349317)
(0.48926424980163574, 22.251332794935855)
(0.5091214179992676, 22.48099120554843)

Promedio de tiempos:
0.5443026208877564 segundos
544.3026208877563 milisegundos

Desviación estándar:
0.09883087413052014 segundos
98.83087413052013 milisegundos

Promedio valor función objetivo:
22.177864092287855
Desviación estándar valor función objetivo:
0.09883087413052014
