Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 50 iteraciones y 80 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.3758277893066406, 20.8139790036261)
(1.2480137348175049, 22.494891423433238)
(1.1793205738067627, 21.966102713990374)
(1.396101951599121, 22.664846571371903)
(1.349618673324585, 22.301896624257534)
(1.4519555568695068, 22.268396001821248)
(1.2890706062316895, 22.50268586493462)
(1.1921517848968506, 22.49764646130706)
(1.2273058891296387, 22.643379865030518)
(1.1341972351074219, 22.431019237890904)
(1.126405954360962, 22.27072118701478)
(1.0388641357421875, 22.532035464223746)
(1.1579866409301758, 22.10372815162362)
(1.2207107543945312, 22.096627787888895)
(1.2135405540466309, 22.395187744738305)
(1.3193609714508057, 22.58208169317927)
(1.3605258464813232, 22.46198340813003)
(1.1727499961853027, 22.467434008103965)
(1.1325664520263672, 22.40892069819325)
(1.1968562602996826, 22.07015443780203)
(1.1725869178771973, 22.054978679123884)
(1.1453659534454346, 22.468182447209518)
(1.422208309173584, 22.732594128825884)
(1.2226030826568604, 22.341870283214547)
(1.1098368167877197, 22.30746607199032)
(1.3112857341766357, 22.773598889546378)
(1.2310705184936523, 22.314656544887264)
(1.158095121383667, 22.031177019594747)
(1.3469910621643066, 22.428914881362047)
(1.5139153003692627, 22.28737604480611)
(1.155374526977539, 22.21629126168381)
(1.120173454284668, 22.270641741376657)
(1.1847681999206543, 23.01431803090874)
(1.2644169330596924, 22.476497773113145)
(1.5240018367767334, 22.576495114909807)
(1.196211338043213, 22.56838166358785)
(1.2197387218475342, 22.753868634732743)
(1.2257089614868164, 22.490308479850572)
(1.4516651630401611, 22.12751449796547)
(1.1452345848083496, 22.6703884096302)
(1.595038890838623, 22.649581202643656)
(1.2809810638427734, 22.40465756508514)
(1.385223150253296, 22.18823529250378)
(1.4905731678009033, 22.58725089925478)
(1.2622010707855225, 20.670277272201133)
(1.6597843170166016, 22.587724039162673)
(1.15108060836792, 22.270898389670915)
(1.181657314300537, 22.4401722326131)
(1.2306041717529297, 20.948786865202344)
(1.2584240436553955, 22.02245659608567)

Promedio de tiempos:
1.2679990339279175 segundos
1267.9990339279175 milisegundos

Desviación estándar:
0.13451818149764405 segundos
134.51818149764406 milisegundos

Promedio valor función objetivo:
22.31298558602608
Desviación estándar valor función objetivo:
0.13451818149764405
