Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 60 iteraciones y 10 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.512155294418335, 22.294688385986518)
(1.4366419315338135, 22.09934572101813)
(1.4457621574401855, 20.20890489530404)
(1.4273014068603516, 22.132974429310938)
(1.444533109664917, 22.629462195373893)
(1.4223206043243408, 22.171681941023287)
(1.540259599685669, 21.837748237203645)
(1.4275305271148682, 22.138603532407906)
(1.4432024955749512, 22.5799541779844)
(1.4136512279510498, 20.363302464222944)
(1.4649813175201416, 22.142586042401515)
(1.4443540573120117, 22.38516678152854)
(1.453110694885254, 22.55749533164344)
(1.446265697479248, 22.30340371009729)
(1.4270882606506348, 21.941575035290278)
(1.4319074153900146, 22.13453060021358)
(1.4248220920562744, 22.503385757362185)
(1.4237711429595947, 22.12449056727564)
(1.4346098899841309, 22.396570492131165)
(1.446187973022461, 22.048831367437487)
(1.5328600406646729, 22.4390285365005)
(1.4248008728027344, 22.44072463016657)
(1.4326622486114502, 22.63526540626031)
(1.4258477687835693, 22.185134389917028)
(1.4226901531219482, 21.92482367667243)
(1.441394329071045, 22.328477512682877)
(1.4931199550628662, 22.038131805452174)
(1.5207502841949463, 22.047251696613607)
(1.419954776763916, 22.093120577243102)
(1.431899070739746, 21.814979152279633)
(1.4627611637115479, 22.17099864682554)
(1.4721779823303223, 22.016207888115268)
(1.444988489151001, 22.38548950589901)
(1.4922447204589844, 21.977847571484315)
(1.4711663722991943, 21.932196812031506)
(1.4240663051605225, 22.60149653352041)
(1.4346592426300049, 21.96014004973832)
(1.4137213230133057, 20.43904354950978)
(1.4231986999511719, 21.994702446966773)
(1.4373676776885986, 22.514777477434773)
(1.5062532424926758, 22.477455679491264)
(1.4303550720214844, 22.220151576777877)
(1.4290592670440674, 22.165645963617816)
(1.4388411045074463, 22.304388129956507)
(1.3971219062805176, 20.33687938922805)
(1.422090768814087, 22.494348116136297)
(1.4227073192596436, 21.77592166436181)
(1.4900813102722168, 22.715469058879595)
(1.4435553550720215, 20.730272543952815)
(1.4334111213684082, 22.416401165536644)

Promedio de tiempos:
1.4469252967834472 segundos
1446.9252967834473 milisegundos

Desviación estándar:
0.03202925354527588 segundos
32.02925354527588 milisegundos

Promedio valor función objetivo:
22.05142945636939
Desviación estándar valor función objetivo:
0.5947411253560719
