Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 20 iteraciones y 30 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.2714242935180664, 22.046671801093364)
(1.319596290588379, 22.581619247612227)
(1.285179853439331, 22.2815631947901)
(1.2941186428070068, 22.61514719600548)
(1.2835814952850342, 22.292229192478842)
(1.296483039855957, 22.606174699053238)
(1.3078887462615967, 22.52220353420069)
(1.3689863681793213, 22.114629418227686)
(1.2649433612823486, 22.018837050380014)
(1.2618262767791748, 22.153811526330813)
(1.3125386238098145, 22.466504173624198)
(1.3125677108764648, 22.66776796322043)
(1.345411777496338, 21.781029036926977)
(1.276181697845459, 22.454131311832757)
(1.2810909748077393, 22.316943122494866)
(1.315141201019287, 22.427205146681555)
(1.2603721618652344, 21.987554586105936)
(1.2628743648529053, 22.035386180295497)
(1.4031105041503906, 22.223676556818113)
(1.270986557006836, 21.940391322799485)
(1.2654755115509033, 21.922194526894327)
(1.2763819694519043, 22.42127781130679)
(1.2928011417388916, 22.177786926885496)
(1.3093929290771484, 22.22703551543545)
(1.3588662147521973, 22.230938198416933)
(1.3965590000152588, 22.11655387876685)
(1.476285457611084, 22.189243805068806)
(1.3906638622283936, 22.497092640046084)
(1.265484094619751, 22.335093795452728)
(1.2831177711486816, 22.610818066333863)
(1.3390157222747803, 22.469423538221307)
(1.3151378631591797, 21.85626551612759)
(1.2936716079711914, 22.64466779251925)
(1.407879114151001, 22.10780254371565)
(1.2888436317443848, 22.71007393090451)
(1.264540433883667, 22.413490775750212)
(1.313828468322754, 22.798720402838352)
(1.343294620513916, 22.12490477270012)
(1.314000129699707, 22.79120175380713)
(1.285351037979126, 22.279774870976212)
(1.3460700511932373, 21.990432961452065)
(1.306488275527954, 21.804928980218047)
(1.2656078338623047, 22.611049269856913)
(1.2698261737823486, 22.217457942083396)
(1.3475468158721924, 21.96243254999407)
(1.3850915431976318, 21.99062355815549)
(1.3348028659820557, 22.62323578581522)
(1.272090196609497, 22.237784517958954)
(1.3210816383361816, 22.19987617886301)
(1.2809569835662842, 22.14377077156574)

Promedio de tiempos:
1.3120891380310058 segundos
1312.0891380310059 milisegundos

Desviación estándar:
0.046730291606225036 segundos
46.73029160622504 milisegundos

Promedio valor función objetivo:
22.284788596782054
Desviación estándar valor función objetivo:
0.26571887656163784
