Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 50 iteraciones y 50 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(5.257575988769531, 22.125003197620803)
(5.363450288772583, 21.827831621131185)
(5.304486513137817, 22.25526613881647)
(5.469113826751709, 22.645377692847887)
(5.1982033252716064, 22.494141178729038)
(5.383129596710205, 22.359517697038154)
(5.300079107284546, 22.433330336019004)
(5.234412431716919, 21.919160506708394)
(5.2191174030303955, 22.65624667035565)
(5.102315902709961, 21.908294811719536)
(5.257673263549805, 22.25767144760263)
(5.078071594238281, 22.2260421543999)
(5.285412311553955, 22.36347128615378)
(5.327605247497559, 22.321692663284143)
(5.363036155700684, 22.126706761838008)
(5.151630640029907, 21.59846853744911)
(4.9460673332214355, 22.59746828165304)
(4.834672212600708, 22.167526699539675)
(4.982425928115845, 21.94026260167216)
(4.942336082458496, 22.603099945784344)
(5.036555528640747, 22.345128108010726)
(4.847515821456909, 22.04624686493036)
(5.119619369506836, 21.947112468038515)
(4.857349872589111, 22.09707327655622)
(4.9276673793792725, 22.198198528084962)
(4.883066415786743, 22.01017548158568)
(5.021120548248291, 20.592946286447727)
(4.8883056640625, 22.109467587318058)
(4.977320432662964, 22.392483129806955)
(4.899786472320557, 22.101463713887135)
(5.08651328086853, 22.55357787703966)
(4.936710357666016, 22.278997117566455)
(5.064695119857788, 22.511522775073512)
(4.903084754943848, 22.206815088652583)
(4.987255334854126, 22.42787537844591)
(4.956151485443115, 22.082704818390706)
(4.935423374176025, 22.36322314062393)
(4.8965537548065186, 22.209689833429962)
(5.046936511993408, 20.752093261695002)
(4.90283203125, 22.297635675429426)
(5.018082141876221, 22.32894023787505)
(4.9114158153533936, 22.09046383768335)
(4.978597640991211, 22.440944850912935)
(4.930508852005005, 22.56904886862486)
(4.941693067550659, 22.43345204497613)
(4.887667179107666, 22.37732114038607)
(4.932820796966553, 22.035074701366124)
(4.9092042446136475, 22.445490938174224)
(5.045943021774292, 22.38148400718731)
(4.880715608596802, 22.60244419866334)

Promedio de tiempos:
5.052238540649414 segundos
5052.238540649414 milisegundos

Desviación estándar:
0.16900548915872354 segundos
169.00548915872355 milisegundos

Promedio valor función objetivo:
22.201113509344513
Desviación estándar valor función objetivo:
0.3872089344774505
