Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 30 iteraciones y 20 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.7096571922302246, 22.039203927323364)
(0.7432262897491455, 22.47389080054749)
(0.7438170909881592, 22.096595383108333)
(0.7570312023162842, 22.468965605805042)
(0.6738054752349854, 22.430093940755874)
(0.6539430618286133, 22.099258472644244)
(0.6702353954315186, 21.94082432671882)
(0.6966090202331543, 22.70981487946948)
(0.6811444759368896, 22.346296614305835)
(0.6927409172058105, 22.351143128981075)
(0.7258203029632568, 22.09398477402893)
(0.69419264793396, 22.31819460542753)
(0.6986701488494873, 22.2928770434801)
(0.7345118522644043, 22.18377685570024)
(0.6718192100524902, 21.889358335126488)
(0.6649808883666992, 20.518277911959107)
(0.6438703536987305, 22.35061437142648)
(0.6442863941192627, 22.323108477907162)
(0.6506307125091553, 21.922042707360735)
(0.6920933723449707, 22.086075217241145)
(0.7229647636413574, 22.091715408694302)
(0.7069432735443115, 22.025172261326983)
(0.7009241580963135, 22.209868369897794)
(0.7268002033233643, 22.24354095071286)
(0.7466528415679932, 22.10455181429817)
(0.6983864307403564, 22.483188330767597)
(0.6869759559631348, 22.27196719567951)
(0.6671509742736816, 22.182085149568906)
(0.7057821750640869, 21.949959303487827)
(0.6606547832489014, 22.407388415994586)
(0.6470935344696045, 22.15153063273531)
(0.6418578624725342, 22.428361763115376)
(0.6593112945556641, 22.381580744879603)
(0.648043155670166, 22.53002387372287)
(0.6981282234191895, 22.253958671977372)
(0.717747688293457, 22.364922332222715)
(0.6708650588989258, 20.491482135056806)
(0.6531779766082764, 22.069118815853887)
(0.6537129878997803, 22.673786270946394)
(0.6642429828643799, 22.311031218301043)
(0.6566300392150879, 22.178483754790008)
(0.6516106128692627, 22.099685754798468)
(0.6518216133117676, 22.46785676061652)
(0.6385974884033203, 20.625172351131187)
(0.6768162250518799, 22.350580926900204)
(0.6659295558929443, 22.266367012544094)
(0.6604094505310059, 22.262600152599564)
(0.6996996402740479, 22.203971343551505)
(0.6828391551971436, 22.037940078560347)
(0.6859695911407471, 21.966601891661423)

Promedio de tiempos:
0.6838165140151977 segundos
683.8165140151978 milisegundos

Desviación estándar:
0.031148209945348296 segundos
31.148209945348295 milisegundos

Promedio valor función objetivo:
22.14037782131421
Desviación estándar valor función objetivo:
0.031148209945348296
