Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 60 iteraciones y 60 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(3.2074670791625977, 21.99860746630838)
(3.069854974746704, 22.304940223348208)
(3.163749933242798, 20.398524744925112)
(3.4220690727233887, 22.103111946695137)
(3.7449214458465576, 22.071094501078264)
(3.709092617034912, 22.35777093275705)
(3.1557509899139404, 22.323034880320908)
(3.1627042293548584, 22.35079704638103)
(3.1339590549468994, 22.208115250568355)
(3.1544313430786133, 22.828006311001282)
(3.1230528354644775, 22.046149912962896)
(3.1511192321777344, 22.89236508530665)
(3.1603620052337646, 22.42913358861994)
(3.1332032680511475, 22.46122162027761)
(3.370325803756714, 22.708872799197376)
(3.1003355979919434, 22.338140989072063)
(3.1595897674560547, 22.310329262738925)
(3.081606149673462, 21.874911022017958)
(3.059924840927124, 22.11795612156783)
(3.1372122764587402, 22.71321182774135)
(3.0973267555236816, 22.523903792257713)
(3.1005725860595703, 22.380168714811376)
(3.2196743488311768, 22.317078716153514)
(3.70275616645813, 22.270085760722964)
(3.5861306190490723, 22.417445321491897)
(3.2526631355285645, 22.491327127455293)
(3.167379379272461, 22.62067473163296)
(3.2841358184814453, 22.77502049096787)
(3.1982011795043945, 22.467938804354358)
(3.449864387512207, 22.32251360265491)
(3.493053913116455, 22.14630045732155)
(3.237175226211548, 21.98758176031769)
(3.308887243270874, 22.211765113160496)
(3.2895827293395996, 22.439437992403843)
(3.3841991424560547, 20.666627034153358)
(3.2837982177734375, 22.232895608670653)
(3.2848384380340576, 22.29848529521692)
(3.695188045501709, 20.77059364843748)
(3.5518546104431152, 22.72205199164262)
(3.5693552494049072, 21.943304647135697)
(3.295628786087036, 22.311078407213017)
(3.355050802230835, 22.415719684922493)
(3.2506282329559326, 22.277312198547385)
(3.3174774646759033, 22.373852149903787)
(3.5926108360290527, 22.18324029600234)
(3.616001844406128, 22.05060021476216)
(3.2933123111724854, 22.243513191732195)
(3.3065261840820312, 22.039926950076147)
(3.263237714767456, 22.461992685062654)
(3.2973718643188477, 22.72112770238931)

Promedio de tiempos:
3.302904314994812 segundos
3302.904314994812 milisegundos

Desviación estándar:
0.18780849902935778 segundos
187.8084990293578 milisegundos

Promedio valor función objetivo:
22.23839719248922
Desviación estándar valor función objetivo:
0.47356682581177645
