Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 10 iteraciones y 10 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.21457409858703613, 20.532439242731996)
(0.19173645973205566, 22.63880686035012)
(0.16933631896972656, 22.015259417521435)
(0.17111897468566895, 22.064554623484366)
(0.1570119857788086, 20.19475484781532)
(0.18430018424987793, 22.2980947688352)
(0.1751396656036377, 22.10516642224083)
(0.1661362648010254, 22.31547574682575)
(0.1607813835144043, 22.76161934492932)
(0.16433095932006836, 22.093628751141598)
(0.1714789867401123, 20.288615500224328)
(0.20134234428405762, 20.705739009117277)
(0.1573348045349121, 22.49542666054815)
(0.16424155235290527, 22.387091016498953)
(0.15951800346374512, 22.54558448843427)
(0.1531085968017578, 21.70584163284803)
(0.15393590927124023, 21.741507187542002)
(0.42592930793762207, 22.338772091415063)
(0.15719008445739746, 22.10004078421181)
(0.16017627716064453, 22.11451847621496)
(0.154205322265625, 22.387734886832344)
(0.15891766548156738, 22.44316738283094)
(0.1670544147491455, 22.29909491938585)
(0.18090367317199707, 21.655753261981587)
(0.15529537200927734, 21.827754774961242)
(0.1590571403503418, 21.928122266014835)
(0.16178464889526367, 22.432509294544282)
(0.16482901573181152, 22.685375808929347)
(0.15841960906982422, 22.30289605137957)
(0.15996050834655762, 22.646639039334534)
(0.15500760078430176, 22.429090030799053)
(0.16773033142089844, 22.016832206289383)
(0.15916657447814941, 22.551435005802002)
(0.17992186546325684, 22.471990827242916)
(0.16554975509643555, 22.5199910431755)
(0.16450190544128418, 22.670297426155123)
(0.16250348091125488, 22.21640257095106)
(0.15849781036376953, 21.739190029703472)
(0.15691041946411133, 20.501356852123394)
(0.1537938117980957, 22.133863989966407)
(0.1666882038116455, 22.330979597250902)
(0.15816688537597656, 22.20172583634575)
(0.15762782096862793, 21.992533411435573)
(0.16036748886108398, 22.416043716272938)
(0.15630674362182617, 22.35781370424368)
(0.16006946563720703, 22.174681956740642)
(0.16022968292236328, 22.043620453908364)
(0.1599276065826416, 22.29806072972282)
(0.15927982330322266, 22.168688608979416)
(0.16087794303894043, 21.919064004872816)

Promedio de tiempos:
0.17004549503326416 segundos
170.04549503326416 milisegundos

Desviación estándar:
0.03845660569420027 segundos
38.45660569420027 milisegundos

Promedio valor función objetivo:
22.06411293122213
Desviación estándar valor función objetivo:
0.03845660569420027
