Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 60 iteraciones y 40 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(3.7888925075531006, 22.17286339763296)
(3.628472328186035, 22.357309812756696)
(3.6110470294952393, 22.512897869710894)
(3.76488995552063, 22.374125229081507)
(3.7874512672424316, 22.55490659277175)
(3.9099085330963135, 22.12930080267246)
(3.7930808067321777, 22.364260608671326)
(3.7359142303466797, 22.38058203139426)
(3.821911334991455, 22.568023998262515)
(3.8900578022003174, 22.137949167659144)
(3.70306134223938, 22.30801577903047)
(3.7948124408721924, 22.51149212682937)
(4.0707972049713135, 22.6032904915229)
(4.0623321533203125, 22.671606083872547)
(3.7542366981506348, 22.3166194091088)
(3.731597900390625, 22.670629316844092)
(3.876147747039795, 22.60803569684669)
(3.9317989349365234, 20.56600622644973)
(3.8031628131866455, 22.04150194231749)
(3.894305944442749, 22.15136591664832)
(3.647958755493164, 22.615438719098986)
(3.7919602394104004, 22.475993688858722)
(3.6823647022247314, 22.20990254387154)
(3.901880979537964, 22.201139897033524)
(3.560659646987915, 22.60712465381554)
(3.705472469329834, 22.37006019235484)
(3.586395025253296, 22.269306746972706)
(3.7260196208953857, 22.484802432788946)
(3.8115856647491455, 22.201986337614883)
(3.8030686378479004, 22.223202045964733)
(3.8251168727874756, 22.396534337534927)
(3.864839792251587, 22.028147484177396)
(3.688913345336914, 22.53378355952952)
(3.840381145477295, 22.026200879951432)
(3.9280781745910645, 20.251153823622634)
(3.793914556503296, 22.736902186463325)
(3.833138942718506, 22.425759095148287)
(3.737809658050537, 22.385886455948842)
(3.72182559967041, 22.151415203954485)
(3.799863815307617, 22.008132238146324)
(3.76242733001709, 22.34005326768217)
(3.771050453186035, 22.127667515096505)
(3.6994407176971436, 22.541141605161908)
(3.965355634689331, 22.376963442601216)
(3.8755671977996826, 22.475301778126248)
(3.6358847618103027, 22.668997768171568)
(3.564622402191162, 22.24449752593086)
(3.784745931625366, 21.97790711658085)
(3.519379138946533, 22.58568674188891)
(3.6373908519744873, 22.703908490161076)

Promedio de tiempos:
3.7764198207855224 segundos
3776.4198207855225 milisegundos

Desviación estándar:
0.11818983984962753 segundos
118.18983984962753 milisegundos

Promedio valor función objetivo:
22.292915605486733
Desviación estándar valor función objetivo:
0.11818983984962753
