Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 10 iteraciones y 30 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.35005974769592285, 20.793239743678832)
(0.3266735076904297, 22.256584163506258)
(0.3209981918334961, 22.270682299331963)
(0.33016180992126465, 22.148136338210254)
(0.4228246212005615, 22.40088924515058)
(0.3323197364807129, 21.8531046409601)
(0.32934069633483887, 22.23973183509455)
(0.3301081657409668, 22.38928450091848)
(0.3250417709350586, 22.248689481724732)
(0.31987428665161133, 22.175726732790768)
(0.32395219802856445, 20.81533577492859)
(0.341763973236084, 22.261141875910933)
(0.3262355327606201, 22.13762629904111)
(0.322098970413208, 22.287364116649808)
(0.3251485824584961, 22.02910114081876)
(0.3218226432800293, 22.08592353013864)
(0.3271331787109375, 22.54214192928041)
(0.3301112651824951, 22.41969579969729)
(0.3324744701385498, 22.48886762299352)
(0.3264305591583252, 22.46383449292085)
(0.3256981372833252, 22.273168831056562)
(0.32645416259765625, 20.78666385210265)
(0.3168015480041504, 20.44553363260887)
(0.3244490623474121, 22.327568388926597)
(0.3205876350402832, 22.356761135034144)
(0.3120284080505371, 21.712247861847654)
(0.32366156578063965, 22.238765241559964)
(0.31492114067077637, 22.331758717889883)
(0.3299133777618408, 20.670653395042034)
(0.3771836757659912, 22.154248871640917)
(0.31661105155944824, 22.116284821280825)
(0.32010388374328613, 22.393118127872032)
(0.3196256160736084, 22.358755668179224)
(0.31717705726623535, 22.438575892070556)
(0.3250007629394531, 22.188169246444907)
(0.321087121963501, 22.12041480115241)
(0.3304257392883301, 22.290247545770733)
(0.5198192596435547, 22.352541091325175)
(0.3520357608795166, 22.358629950111688)
(0.3350496292114258, 22.284185451861592)
(0.3345158100128174, 22.124381866209788)
(0.33602285385131836, 22.21198713505378)
(0.3277711868286133, 22.40069595149916)
(0.3199291229248047, 22.100527359793144)
(0.31890273094177246, 22.021677759036695)
(0.3233346939086914, 22.49906713809236)
(0.3164675235748291, 21.83458679456657)
(0.31680727005004883, 22.4580709524169)
(0.3171079158782959, 22.64021635727205)
(0.3169429302215576, 22.047859804178653)

Promedio de tiempos:
0.33242021083831785 segundos
332.42021083831787 milisegundos

Desviación estándar:
0.031837830496626196 segundos
31.837830496626196 milisegundos

Promedio valor función objetivo:
22.096889304112874
Desviación estándar valor función objetivo:
0.031837830496626196
