Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 70 iteraciones y 20 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(3.23215389251709, 20.47462243408691)
(3.165106773376465, 22.298505294515444)
(3.1210782527923584, 22.211227135554715)
(3.173114776611328, 22.067901028318083)
(3.175117015838623, 22.50492986601428)
(3.079051971435547, 20.44975934711716)
(3.151097536087036, 22.367953572985094)
(3.197129249572754, 22.43047888930341)
(3.1000618934631348, 22.376903348801154)
(3.1260828971862793, 22.51048367547448)
(3.1330857276916504, 20.421418349406533)
(3.156104326248169, 22.212328600926856)
(3.2061352729797363, 22.514541154475776)
(3.1937978267669678, 22.326395949914172)
(3.115076780319214, 21.786396470043925)
(3.145094394683838, 22.47388895416474)
(3.1470961570739746, 22.504235382494866)
(3.194127321243286, 22.279481126757496)
(3.1080689430236816, 22.615342730027198)
(3.145096778869629, 22.15566374248653)
(3.288188934326172, 22.27571055781052)
(3.1250803470611572, 21.92951471317029)
(3.1430957317352295, 22.802381771981025)
(3.1380906105041504, 22.332670252241922)
(3.117076873779297, 22.000564059854003)
(3.1541035175323486, 22.3476019761908)
(3.162104606628418, 22.329603424763345)
(3.2091379165649414, 22.382291656431892)
(3.158102035522461, 22.596073024566298)
(3.2611732482910156, 22.056863405161323)
(3.169111490249634, 22.432918552690836)
(3.124082326889038, 22.449277755106465)
(3.193127155303955, 22.29634090579465)
(3.1390910148620605, 22.15181268529321)
(3.122079610824585, 22.37186264450839)
(3.2006399631500244, 22.076793189613028)
(3.1410927772521973, 21.96976185633739)
(3.1460938453674316, 22.17471729302844)
(3.1651084423065186, 22.26220030483962)
(3.1420929431915283, 22.30883026359541)
(3.1651079654693604, 22.201361908787565)
(3.2411608695983887, 22.57447072217031)
(3.348229169845581, 22.655918027321352)
(3.381253242492676, 22.6068740406681)
(3.8385581970214844, 22.041041631924486)
(3.342224359512329, 22.04026028981937)
(3.448296546936035, 22.24798874030431)
(3.3392250537872314, 22.072103902317984)
(3.3222134113311768, 22.316193680004805)
(3.3202106952667236, 22.070811046776456)

Promedio de tiempos:
3.202176613807678 segundos
3202.176613807678 milisegundos

Desviación estándar:
0.12109228984747583 segundos
121.09228984747583 milisegundos

Promedio valor función objetivo:
22.18714542671885
Desviación estándar valor función objetivo:
0.48503197693714684
