Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 20 iteraciones y 90 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(3.718195915222168, 22.25413006703504)
(3.8049659729003906, 22.057111524988446)
(3.6948466300964355, 22.47746675544334)
(3.759638547897339, 21.727900463801788)
(3.701578140258789, 22.006367106150886)
(3.5340688228607178, 22.482270778605145)
(3.639155149459839, 22.662060022398652)
(3.746572494506836, 22.17799041043273)
(3.9512059688568115, 22.243298650438057)
(3.794485092163086, 22.686656113411924)
(3.7814292907714844, 22.4454184978403)
(3.7751352787017822, 22.37208031197584)
(3.836641311645508, 22.411422507444122)
(4.060869932174683, 22.192174451565595)
(3.8664631843566895, 21.808115917960944)
(3.646784782409668, 22.47810552473294)
(3.7276859283447266, 21.94615705503603)
(3.711160182952881, 22.049037337665677)
(3.442962169647217, 20.44113581565517)
(3.6071860790252686, 22.3031483775089)
(3.4913158416748047, 22.037787715645642)
(3.5904159545898438, 20.88686025863284)
(3.607642650604248, 22.293747539244002)
(3.4622933864593506, 22.014385136486492)
(3.4830639362335205, 22.606796721828907)
(3.530290365219116, 22.406562241891262)
(3.5015575885772705, 22.507226940014235)
(3.509983777999878, 22.50150446944056)
(3.5916881561279297, 22.30086732002014)
(3.6070990562438965, 22.322447231059463)
(3.492351770401001, 22.61540540512439)
(3.573047399520874, 22.50994600672579)
(3.517822265625, 21.999839657651922)
(3.6133713722229004, 20.554093830848235)
(3.435398817062378, 21.900570777343138)
(3.5351293087005615, 22.56372175727609)
(3.5939066410064697, 22.27394972726533)
(3.480398416519165, 22.45797214242331)
(3.5697741508483887, 22.21010116446077)
(3.6356282234191895, 22.212787769884986)
(3.5028741359710693, 22.294017584670293)
(3.5090932846069336, 20.88900195778887)
(3.6765248775482178, 22.483751039665194)
(3.4771087169647217, 22.335975789659585)
(3.555513381958008, 22.12746426503254)
(3.6127166748046875, 22.357875640098747)
(3.5454649925231934, 20.81315915999977)
(3.5863263607025146, 22.312490430754448)
(3.7259371280670166, 22.551242883240505)
(3.5052382946014404, 22.48109421300477)

Promedio de tiempos:
3.626400156021118 segundos
3626.400156021118 milisegundos

Desviación estándar:
0.13537069939880206 segundos
135.37069939880206 milisegundos

Promedio valor función objetivo:
22.140893889345474
Desviación estándar valor función objetivo:
0.5252606331986535
