Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 80 iteraciones y 10 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.9347710609436035, 22.27427598505192)
(1.9098010063171387, 21.98549431124421)
(1.8889622688293457, 22.067123434093737)
(1.8882808685302734, 20.728655444773924)
(1.8833625316619873, 22.092568793700124)
(1.8669610023498535, 22.494967555919022)
(1.9789574146270752, 22.480398252242733)
(1.9108951091766357, 22.548380818782036)
(1.8626127243041992, 21.601581962579996)
(1.8700461387634277, 22.449221383752747)
(1.873161792755127, 22.527700954773728)
(2.003065347671509, 22.077967525518858)
(1.8770697116851807, 22.35528546407467)
(1.888719081878662, 22.243626530366665)
(1.9087104797363281, 22.08668108790844)
(1.9013216495513916, 20.42124986427615)
(1.9756851196289062, 20.49132475371323)
(1.8935551643371582, 22.458042394090825)
(1.8916206359863281, 22.149517594966117)
(1.8696606159210205, 22.287030722435258)
(1.8796336650848389, 22.282597833788394)
(1.9001805782318115, 22.625161921678803)
(2.0263240337371826, 22.292747888604197)
(1.881094217300415, 22.444146398715368)
(1.8864657878875732, 22.10996334830338)
(1.8734831809997559, 22.306681582301053)
(1.8982634544372559, 22.128685021069966)
(1.968362808227539, 22.725202146701267)
(1.9174599647521973, 22.1181673572816)
(1.8735005855560303, 22.273234895327352)
(1.8704628944396973, 22.526757344235218)
(1.9205725193023682, 22.38151684105206)
(1.9316520690917969, 22.443411649536735)
(1.9096112251281738, 22.158287469053384)
(1.907766342163086, 22.26376363769744)
(1.866159439086914, 22.26509158841167)
(1.8873753547668457, 22.49123367716758)
(1.9753215312957764, 22.10754138877668)
(1.8758978843688965, 21.972481405751655)
(1.9207868576049805, 22.191409776828046)
(1.8807249069213867, 22.018482055259103)
(1.8651213645935059, 22.02356209724313)
(1.9446723461151123, 22.16033987444961)
(1.885528564453125, 22.267466222869015)
(1.8917498588562012, 22.323006778743853)
(1.8723952770233154, 22.745969139705057)
(1.8616271018981934, 22.385812185352258)
(1.9363024234771729, 20.01664897959094)
(1.9101715087890625, 22.380886253150212)
(1.8744475841522217, 22.112434486236484)

Promedio de tiempos:
1.9034067010879516 segundos
1903.4067010879517 milisegundos

Desviación estándar:
0.037880121727685255 segundos
37.88012172768526 milisegundos

Promedio valor función objetivo:
22.12727572158292
Desviación estándar valor función objetivo:
0.5505916193366791
