Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 30 iteraciones y 50 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(3.0432019233703613, 22.61820706736265)
(3.031635284423828, 22.227722187381556)
(2.9644839763641357, 22.081794085667607)
(3.07765793800354, 20.559017498964156)
(3.109462261199951, 22.09773073658293)
(2.9599838256835938, 22.08984725177672)
(3.061431884765625, 22.526323309771016)
(2.9719371795654297, 22.017229534577698)
(2.9838855266571045, 22.732603853585488)
(3.0420260429382324, 22.22215350311511)
(3.281419038772583, 22.655560073483652)
(2.985987663269043, 22.26936231285436)
(3.027853012084961, 22.33763091174625)
(3.109328269958496, 22.768895113921037)
(2.9864892959594727, 22.251051729191083)
(2.939389705657959, 22.473817192245324)
(3.1530537605285645, 22.278337034981142)
(3.011423349380493, 22.66460802680335)
(2.965888023376465, 22.444312615897484)
(3.0849859714508057, 22.371641992467584)
(3.0662572383880615, 22.17533874812265)
(2.9715805053710938, 22.56831974111906)
(2.9548027515411377, 22.53790485014278)
(3.2002158164978027, 22.713109753309055)
(3.047468900680542, 22.538918550257716)
(3.108419179916382, 20.661398160427577)
(3.1223835945129395, 22.634020670509244)
(2.9945790767669678, 22.541598940414243)
(2.9674460887908936, 22.231758350862524)
(3.06408429145813, 22.51251658095677)
(3.1390910148620605, 21.90541723347972)
(3.1394448280334473, 22.009239209582045)
(3.0691256523132324, 21.002931208201108)
(2.996735095977783, 22.202084379704612)
(3.0494492053985596, 22.5887267337624)
(3.0018298625946045, 22.394355338507317)
(3.214517593383789, 22.686156686846182)
(2.9620261192321777, 21.885126575758697)
(3.0142719745635986, 22.21508597460063)
(3.0217738151550293, 22.253425360148512)
(2.987133026123047, 22.41492662284692)
(3.1762943267822266, 22.350662902301394)
(3.061584234237671, 22.318123553414516)
(3.0653018951416016, 22.529435864020396)
(3.0100982189178467, 22.32585967577208)
(3.047389507293701, 22.50748025280571)
(3.1083061695098877, 22.03093772144444)
(2.9882121086120605, 22.158854054713323)
(3.0303385257720947, 22.31585611307169)
(3.062811851501465, 22.575593154929386)

Promedio de tiempos:
3.0486899280548094 segundos
3048.6899280548096 milisegundos

Desviación estándar:
0.07399649172298932 segundos
73.99649172298932 milisegundos

Promedio valor función objetivo:
22.269460179888185
Desviación estándar valor función objetivo:
0.44724239308003355
