Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 70 iteraciones y 70 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(16.883973121643066, 22.362017096240237)
(19.537773370742798, 22.18671315897505)
(17.65332841873169, 22.303087455482036)
(19.96400213241577, 21.85155945765799)
(14.18196964263916, 20.878739779368736)
(17.94089126586914, 22.58197558402561)
(16.428977251052856, 22.243436110470267)
(19.904222011566162, 22.15053817518875)
(18.064568281173706, 22.30816070392686)
(17.156732320785522, 20.743313887999715)
(19.851377964019775, 22.658763166279563)
(17.076468467712402, 22.352274586907953)
(18.819229125976562, 22.168637309738635)
(20.157214879989624, 22.425373839924372)
(17.138025522232056, 20.847053300452732)
(21.68696618080139, 22.424186836925053)
(20.81722402572632, 22.125238277068302)
(9.950517416000366, 22.266714660716534)
(10.239934206008911, 22.320219101951494)
(9.78908634185791, 22.422999744254152)
(9.858182191848755, 22.26270878949289)
(9.876434326171875, 22.62458492445131)
(9.524426221847534, 22.40491924765642)
(9.734988689422607, 20.538425602428294)
(9.769714832305908, 22.385045692351586)
(9.94753623008728, 22.33843206523375)
(9.937744855880737, 21.87299396753658)
(10.53375244140625, 22.31226556154478)
(10.042235374450684, 22.16558100150505)
(9.867592334747314, 20.43184557065219)
(10.201093673706055, 22.63959213658626)
(9.682592153549194, 21.950163706595102)
(9.618635177612305, 22.048606463477032)
(9.716731309890747, 22.14970842562348)
(9.643108606338501, 22.49945097706746)
(9.640707731246948, 22.45529279794479)
(9.691848039627075, 20.7085094717715)
(9.66945219039917, 22.655039917293447)
(9.68733835220337, 22.58511860450807)
(9.834550142288208, 22.54129953764657)
(9.636406898498535, 22.113161495762167)
(9.6942617893219, 22.268927803959123)
(9.916296482086182, 21.81492151039918)
(9.6435706615448, 22.332550538685567)
(9.508111000061035, 22.577882415185517)
(9.787280082702637, 22.30263315798149)
(9.937930345535278, 22.30361411114692)
(9.811477422714233, 22.370735237284208)
(9.749766111373901, 22.247054448319652)
(9.869720935821533, 21.885947707527496)

Promedio de tiempos:
12.745519371032715 segundos
12745.519371032715 milisegundos

Desviación estándar:
4.220636800247415 segundos
4220.636800247415 milisegundos

Promedio valor función objetivo:
22.10816030242344
Desviación estándar valor función objetivo:
0.563893622430566
