Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 70 iteraciones y 30 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(5.077385902404785, 20.355998477016055)
(4.906260967254639, 22.07060455367401)
(4.799199104309082, 21.841134926504253)
(4.873245477676392, 22.506821006883534)
(4.726148843765259, 21.93104346324016)
(4.867242813110352, 22.54729212482148)
(4.799196720123291, 22.24762413592444)
(4.845229148864746, 22.18925598099005)
(4.962306022644043, 22.367595867924866)
(4.725147485733032, 18.844666833942934)
(4.921279430389404, 20.561914634900432)
(4.897261142730713, 22.21467226467302)
(4.773181438446045, 22.349040761006556)
(4.870245933532715, 22.111927241656264)
(4.887256860733032, 22.847742000441833)
(4.917273998260498, 22.311562348803918)
(4.842224597930908, 22.214049927509915)
(4.829218864440918, 22.488101531146665)
(4.978316307067871, 22.099063374277677)
(5.0483622550964355, 22.04864560609406)
(4.952297925949097, 22.409751283581816)
(5.063373804092407, 21.937604409865745)
(5.005336046218872, 22.547509967214094)
(4.9953272342681885, 22.46187602979201)
(4.984319448471069, 22.460845221902993)
(5.001332521438599, 22.181825121422857)
(5.004332780838013, 22.917989402925983)
(4.900426864624023, 22.552237618270432)
(4.932285308837891, 22.414843452150233)
(4.9863221645355225, 22.473781010857575)
(5.066376447677612, 20.37038981652901)
(6.367598533630371, 22.09214593368879)
(6.363240957260132, 22.41334933895157)
(5.469225645065308, 20.52777841630156)
(4.750165224075317, 22.17418345709119)
(4.734153509140015, 22.264820683068866)
(4.800196886062622, 22.27080069533235)
(4.747162580490112, 22.34445950346049)
(5.024348735809326, 22.253636164759126)
(4.716142416000366, 22.447204076223326)
(4.626084327697754, 21.942738398969745)
(4.511006116867065, 22.252079937708533)
(4.5570361614227295, 22.376695410551353)
(4.583054304122925, 22.496775589231216)
(4.56403923034668, 22.13346618389381)
(4.603067636489868, 20.89841640616235)
(4.543027877807617, 22.20870089944066)
(4.479982614517212, 22.148840470718564)
(4.601063251495361, 22.433925877741956)
(5.076382160186768, 22.49495963282833)

Promedio de tiempos:
4.91109384059906 segundos
4911.09384059906 milisegundos

Desviación estándar:
0.3494232775004344 segundos
349.4232775004344 milisegundos

Promedio valor función objetivo:
22.06104774944137
Desviación estándar valor función objetivo:
0.7331605336140612
