Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 70 iteraciones y 40 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(6.071044921875, 22.431302178135752)
(12.107617616653442, 22.041671776248197)
(16.711130142211914, 22.419515138615253)
(12.524271965026855, 22.417207176236673)
(12.709625959396362, 22.348512711644318)
(14.393645763397217, 22.70287060143109)
(6.547384023666382, 22.132550073342355)
(5.646297454833984, 22.5051700962358)
(5.569104194641113, 22.043040524449495)
(5.595010995864868, 21.969729447548772)
(5.632803201675415, 22.393893974736148)
(5.623157024383545, 22.33491048375226)
(5.655259609222412, 22.4175796004907)
(5.663820266723633, 22.29820001047173)
(5.613204479217529, 22.301906042980722)
(5.623823404312134, 22.619657410890692)
(5.656238794326782, 22.14128399388288)
(5.727324724197388, 22.15069196018098)
(5.600816488265991, 22.51289345304808)
(5.701586484909058, 21.851686982206974)
(5.670481443405151, 22.390660487310438)
(5.8146257400512695, 22.14512810175018)
(5.7890660762786865, 22.473177801536682)
(5.996995210647583, 22.629529600079227)
(5.956590414047241, 22.123416378741044)
(5.9419591426849365, 22.523676098845193)
(5.928947448730469, 21.834276864007858)
(5.94696307182312, 22.59324972570553)
(5.916940450668335, 22.248050195450173)
(5.974979639053345, 22.279745795532314)
(5.90496039390564, 22.35583305807986)
(5.847336292266846, 22.100912222840012)
(6.0780980587005615, 20.721438920170392)
(5.616932392120361, 22.276505712507255)
(5.514090061187744, 22.264440372827583)
(5.5229270458221436, 22.41780759881039)
(5.600147485733032, 22.685901317402962)
(5.52763819694519, 22.484144226379396)
(5.625470876693726, 22.469274716054827)
(5.533579111099243, 22.654096453018266)
(5.668851137161255, 21.790254457586755)
(5.581277132034302, 22.405856174462624)
(5.648646593093872, 22.274747860129786)
(5.740764379501343, 22.155021469239674)
(5.575544357299805, 22.310514001489814)
(5.749508380889893, 22.782847306691743)
(5.531409978866577, 21.947976542001083)
(5.875286340713501, 22.14410311327514)
(5.8422534465789795, 22.44355435680327)
(5.9869866371154785, 20.825116661938868)

Promedio de tiempos:
6.545648488998413 segundos
6545.648488998413 milisegundos

Desviación estándar:
2.4485911653677013 segundos
2448.5911653677013 milisegundos

Promedio valor función objetivo:
22.255710624543948
Desviación estándar valor función objetivo:
0.3783885491269299
