Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 90 iteraciones y 20 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(3.4470083713531494, 22.098174387521986)
(3.4297189712524414, 22.497535995623224)
(3.1302714347839355, 22.160361010206064)
(3.284452199935913, 22.58445072096411)
(3.2201812267303467, 21.821785238223388)
(3.0768210887908936, 22.23818758812205)
(3.192617893218994, 22.7266147349435)
(3.5510199069976807, 22.347102897048316)
(3.2434909343719482, 22.840125000508063)
(3.096998453140259, 22.888462827832697)
(3.4237983226776123, 22.58567724891584)
(3.3037729263305664, 22.442133774176078)
(3.284200668334961, 22.28361673494414)
(3.376431941986084, 22.494674464839303)
(3.1913869380950928, 22.35847101354418)
(3.3649489879608154, 22.07554754122171)
(3.4462952613830566, 22.607161313109316)
(3.635779857635498, 22.22115048206068)
(3.0566599369049072, 22.545475951573984)
(3.301635265350342, 22.834660312507953)
(3.150540828704834, 21.901307642819795)
(3.2356700897216797, 20.86608596636987)
(3.4410738945007324, 22.38446527397879)
(3.6970348358154297, 22.54237020143602)
(3.326235771179199, 22.170191504574717)
(3.2676761150360107, 22.67072707885828)
(3.749069929122925, 20.513531726332136)
(3.109708309173584, 22.197733148510824)
(3.3412036895751953, 22.075532241880857)
(3.8651621341705322, 22.16027542902972)
(3.9096758365631104, 22.39934584752409)
(3.7227485179901123, 22.30542034488519)
(4.039160490036011, 22.366049467190535)
(4.461993217468262, 22.274239025877897)
(3.709055185317993, 22.420189782212276)
(3.3272831439971924, 22.46469309887342)
(3.054738759994507, 22.239380366062527)
(3.253242254257202, 22.341651902841267)
(3.161161184310913, 20.931348223037304)
(2.8924601078033447, 22.227205290635585)
(3.0314598083496094, 22.333814587034393)
(3.0148143768310547, 22.124490369353982)
(3.2205307483673096, 22.907625276292872)
(3.0415589809417725, 22.489087849296922)
(3.0909547805786133, 22.581820991299548)
(2.9799318313598633, 21.980098849289988)
(3.121872901916504, 22.799666371452727)
(3.119746685028076, 22.24218883821369)
(2.962268352508545, 22.427341286383083)
(3.1479809284210205, 22.157062067932785)

Promedio de tiempos:
3.3300700855255125 segundos
3330.0700855255127 milisegundos

Desviación estándar:
0.3042964296618757 segundos
304.2964296618757 milisegundos

Promedio valor función objetivo:
22.282926185747357
Desviación estándar valor función objetivo:
0.3042964296618757
