Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 90 iteraciones y 10 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.8314621448516846, 22.29285983179778)
(1.8543062210083008, 22.711368938152116)
(1.6863467693328857, 22.592138082795802)
(1.5922369956970215, 22.47887104491815)
(1.6377501487731934, 22.350694590634177)
(1.5178275108337402, 22.16054136430147)
(1.5707833766937256, 22.194368284580086)
(1.5717129707336426, 22.313962742601397)
(1.633376121520996, 22.62783059252217)
(1.7686066627502441, 22.61636410423555)
(1.7302677631378174, 20.30694869890826)
(1.5682661533355713, 22.709473343216473)
(1.6307477951049805, 22.671688901651716)
(1.5909473896026611, 22.640716008850514)
(1.7938206195831299, 22.42567557680152)
(1.7630586624145508, 22.461215419922564)
(1.6143343448638916, 22.46995431394088)
(1.6015052795410156, 22.853435900410677)
(1.6801152229309082, 22.628125477765092)
(1.5720272064208984, 22.435148930643024)
(1.5602166652679443, 22.77304443363499)
(1.5423717498779297, 22.633974490981934)
(1.837465524673462, 22.004189982483012)
(1.7777528762817383, 22.05907997990818)
(1.5736427307128906, 22.846865841752503)
(1.3815555572509766, 22.331669737602436)
(1.4804153442382812, 20.751266349183446)
(1.6323304176330566, 22.410514817322827)
(1.6463942527770996, 22.553539810970314)
(1.7238707542419434, 22.45414307767792)
(1.6328833103179932, 22.460775987085064)
(1.5552761554718018, 22.579115573252633)
(1.7413740158081055, 22.278064784076566)
(1.5419256687164307, 22.323841581717872)
(1.889631986618042, 22.256453750940462)
(2.1068971157073975, 22.241379389020402)
(1.6120548248291016, 22.442292149059096)
(1.6064319610595703, 21.9922851443056)
(1.5663261413574219, 22.494094922310442)
(1.5179009437561035, 22.546848801325474)
(1.8543922901153564, 22.403191120098963)
(1.5715093612670898, 22.497775667433817)
(1.5018055438995361, 22.32552296197323)
(1.6241798400878906, 22.13523574205541)
(1.8007781505584717, 22.875446624270825)
(1.578948736190796, 22.355578508631233)
(1.509850263595581, 22.618752079723354)
(1.5520341396331787, 22.157529120869135)
(1.6213984489440918, 22.49993892935093)
(1.7257018089294434, 22.232808105223263)

Promedio de tiempos:
1.6495363187789918 segundos
1649.5363187789917 milisegundos

Desviación estándar:
0.1285055468582242 segundos
128.50554685822422 milisegundos

Promedio valor función objetivo:
22.369532032257816
Desviación estándar valor función objetivo:
0.1285055468582242
