Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 20 iteraciones y 30 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.7320115566253662, 22.357501980109497)
(0.6462156772613525, 22.428399625142898)
(0.6190891265869141, 22.08684945114924)
(0.7225120067596436, 22.035173219210964)
(0.910517692565918, 22.611055764453695)
(0.8293797969818115, 22.618355442069557)
(0.8488175868988037, 22.580236880599298)
(0.7833890914916992, 22.420995123055274)
(0.7563321590423584, 20.662914136382117)
(0.8129575252532959, 22.32309134062999)
(0.8161165714263916, 22.43850530895852)
(0.7932977676391602, 22.55415205889418)
(0.7797529697418213, 22.358476578446453)
(0.8032016754150391, 22.200335916598906)
(0.788184642791748, 22.36759037037904)
(0.7697772979736328, 22.149363303792743)
(0.72023606300354, 22.750826912463786)
(0.7622747421264648, 22.44908712902257)
(0.7789556980133057, 22.36645149892084)
(0.7865581512451172, 22.50877034932855)
(0.7491626739501953, 22.519515823302513)
(0.8078029155731201, 22.393821390594297)
(0.821723461151123, 22.122085417057832)
(0.791301965713501, 22.504210919351728)
(0.8510138988494873, 22.62315144388592)
(0.7893054485321045, 22.245932893694174)
(0.7588574886322021, 21.967431657032535)
(0.9804222583770752, 22.434318635314163)
(0.9838812351226807, 22.414644462485064)
(0.8059585094451904, 22.54547703742875)
(0.774590015411377, 22.56157594221696)
(0.7577290534973145, 22.552948526189283)
(0.771918773651123, 22.445971403610326)
(0.8820285797119141, 22.61400058678582)
(0.792025089263916, 22.612485541411512)
(0.7626850605010986, 22.21181190477612)
(0.7324390411376953, 21.941450446958562)
(0.8058781623840332, 22.402557509373654)
(0.7602035999298096, 22.59463946302649)
(0.7375397682189941, 22.21488017863314)
(0.7564857006072998, 22.46918566386201)
(0.7302932739257812, 22.03488744925663)
(0.7951719760894775, 22.103075926830446)
(0.7668125629425049, 22.664857944379936)
(1.0279035568237305, 22.318308748864396)
(0.8557517528533936, 22.16010876869332)
(0.9831364154815674, 22.36709510276753)
(0.8249971866607666, 22.407814050835718)
(0.9700202941894531, 22.325643315013995)
(0.7901203632354736, 22.29570012337456)

Promedio de tiempos:
0.8015347576141357 segundos
801.5347576141357 milisegundos

Desviación estándar:
0.07955771941935612 segundos
79.55771941935612 milisegundos

Promedio valor función objetivo:
22.34675441333231
Desviación estándar valor función objetivo:
0.07955771941935612
