Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 80 iteraciones y 40 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(4.444831848144531, 22.60492122717624)
(4.401245355606079, 22.683804633045767)
(4.533890724182129, 22.146135615878027)
(4.3618645668029785, 22.098182043762403)
(4.553495407104492, 22.79420847085626)
(4.761062145233154, 22.933699662753575)
(6.095806360244751, 22.382113969523534)
(5.6660027503967285, 22.338034029403428)
(7.158973455429077, 22.688834550349195)
(6.4831321239471436, 22.343405236455986)
(6.941218614578247, 22.40117546161232)
(6.928317308425903, 22.28859610634148)
(5.807243824005127, 22.23522841183961)
(5.664584159851074, 22.606170461112182)
(5.628390789031982, 22.528127137779986)
(5.537858009338379, 22.52193700176409)
(5.5220046043396, 22.646495654581983)
(5.703810214996338, 22.613912090993605)
(5.536327123641968, 22.47619904127278)
(5.811285972595215, 22.563616778781835)
(5.821342945098877, 22.425120453028466)
(5.908459424972534, 22.554116164952603)
(5.947900056838989, 22.868624584946787)
(5.969038486480713, 22.438637752761938)
(6.323758125305176, 22.661629152206494)
(6.026310205459595, 22.22018048043693)
(6.274482250213623, 22.502561946551783)
(5.7494282722473145, 22.15655175356823)
(5.822114706039429, 22.453877280752405)
(7.124736547470093, 22.36749180465078)
(5.954182863235474, 22.63172275280243)
(6.143091440200806, 22.49409564341322)
(5.943707227706909, 22.177829130469537)
(6.1402130126953125, 22.535153219965757)
(5.947189569473267, 22.47020148659034)
(6.006228685379028, 22.503154273566278)
(6.581444025039673, 22.474096990433495)
(6.2577338218688965, 22.35349117905186)
(6.09674859046936, 22.539932476083166)
(6.202221632003784, 22.428484222928905)
(6.350067615509033, 22.302645885770602)
(6.285556316375732, 22.58463979195058)
(5.940323829650879, 22.370158279402627)
(6.182574033737183, 22.325759858523107)
(5.925599813461304, 22.617213158312996)
(5.561298608779907, 22.503136076918747)
(5.723202228546143, 22.815206646606256)
(7.031546115875244, 22.178130531426785)
(6.271376848220825, 22.47003325768009)
(6.132911920547485, 22.521519786704726)

Promedio de tiempos:
5.9037226915359495 segundos
5903.72269153595 milisegundos

Desviación estándar:
0.651810519647145 segundos
651.8105196471449 milisegundos

Promedio valor función objetivo:
22.476803872154846
Desviación estándar valor función objetivo:
0.18490538360617043
