Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 80 iteraciones y 80 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(10.334108829498291, 22.60771793775382)
(10.50592565536499, 22.46595704466871)
(10.714432716369629, 22.43158383371214)
(9.790900230407715, 22.608107973179237)
(9.864253759384155, 22.530879182446427)
(10.199035882949829, 22.320108573529026)
(9.663508892059326, 22.57277199198304)
(10.692001342773438, 22.33175167594245)
(9.728821992874146, 22.29316598358537)
(9.756669282913208, 22.63829979407987)
(9.874610900878906, 22.111111641314054)
(9.944333791732788, 22.483361325609604)
(9.569047451019287, 22.343662645921786)
(10.194793701171875, 22.40222712980296)
(10.81263542175293, 22.615678813905575)
(10.849514961242676, 22.1614982234431)
(9.693149328231812, 22.608888348248737)
(9.301695108413696, 22.608983125701204)
(10.000726461410522, 22.18315705979737)
(11.021151781082153, 22.74773091514993)
(12.532391548156738, 22.701626502545484)
(10.093201637268066, 22.487669723510365)
(10.294924974441528, 22.268061059666206)
(10.738123416900635, 22.407953586730695)
(10.32305121421814, 22.090012011456757)
(12.531086683273315, 22.376853455788293)
(12.943052768707275, 22.727963393411187)
(10.533906698226929, 21.868085122501306)
(10.855412721633911, 22.93951703901812)
(10.125790119171143, 20.517633825362545)
(12.720458269119263, 22.386580869643744)
(10.692712306976318, 22.074786384648146)
(10.762595176696777, 22.43996531381741)
(10.253041744232178, 22.42818301624766)
(15.279358386993408, 22.466651620446452)
(13.327487230300903, 22.51456853330088)
(10.942843198776245, 22.29666824234104)
(10.221870422363281, 22.395577634025802)
(12.841511726379395, 22.65801029683901)
(10.73530888557434, 22.646595307031735)
(11.661348104476929, 22.269076034039095)
(10.71659541130066, 22.82183425155286)
(13.196245193481445, 22.500324484498964)
(11.377119541168213, 22.73209179877904)
(10.727352857589722, 22.719982334425644)
(9.621719121932983, 22.325626009308372)
(9.355114221572876, 22.682006519135406)
(9.271885633468628, 22.447344686436374)
(9.8381187915802, 20.538248593395835)
(10.107672691345215, 22.608547697785006)

Promedio de tiempos:
10.742652363777161 segundos
10742.65236377716 milisegundos

Desviación estándar:
1.222298270447261 segundos
1222.2982704472608 milisegundos

Promedio valor función objetivo:
22.388093771349276
Desviación estándar valor función objetivo:
0.43311706646723835
