Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 60 iteraciones y 80 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(4.667525053024292, 22.400919091163363)
(4.275205850601196, 22.456647960264156)
(4.3530309200286865, 22.21645979761581)
(5.100009918212891, 22.00607543954799)
(5.176900863647461, 22.49365078695325)
(4.6510725021362305, 22.47196503246477)
(4.932079315185547, 22.73952148701111)
(4.44801139831543, 22.20539000443755)
(4.214172601699829, 21.937653931158277)
(4.427502393722534, 22.817978195240116)
(4.381559371948242, 22.721416119453497)
(4.356119632720947, 22.88260923082335)
(4.441310882568359, 22.454914585640402)
(4.492014169692993, 22.509670409888013)
(5.186673402786255, 22.533501417457607)
(4.393885850906372, 22.38782301454296)
(4.664103746414185, 22.192954302869758)
(4.732115745544434, 22.448347964121425)
(4.51382851600647, 22.14829960080175)
(4.876044273376465, 22.796266749566172)
(4.442129850387573, 22.59799779079204)
(4.407918214797974, 22.16828749272705)
(4.87175726890564, 22.557717736919816)
(4.5018768310546875, 22.075970227434397)
(4.773390293121338, 22.517238589249608)
(4.552160978317261, 22.692927746818135)
(4.46492338180542, 22.387257573204177)
(4.665900707244873, 22.054332867420488)
(6.040822744369507, 22.53438902416064)
(5.105282545089722, 22.166359921218657)
(5.448117733001709, 22.461998176860867)
(5.469911813735962, 22.165910669671533)
(5.118014574050903, 22.628688351277226)
(5.046241283416748, 22.518991862814797)
(5.102818727493286, 22.174411426352393)
(5.446962118148804, 22.169421218820098)
(5.213173866271973, 22.632939677394756)
(5.775380611419678, 22.465779470950185)
(5.032685279846191, 22.140904044187327)
(7.5183491706848145, 22.508510896581264)
(6.480896949768066, 22.51826983763963)
(6.6358044147491455, 22.124600078718917)
(7.1334874629974365, 22.336541497162663)
(4.6883704662323, 22.283340792343182)
(7.179256200790405, 22.172570421008505)
(6.0846123695373535, 22.446902426757454)
(5.497673034667969, 22.218117434114237)
(5.101881504058838, 22.229283553130852)
(5.433643817901611, 22.502246835334624)
(5.307899475097656, 22.231600144982224)

Promedio de tiempos:
5.096490201950073 segundos
5096.490201950073 milisegundos

Desviación estándar:
0.7810889645633932 segundos
781.0889645633931 milisegundos

Promedio valor función objetivo:
22.390111458141376
Desviación estándar valor función objetivo:
0.7810889645633932
