Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 30 iteraciones y 30 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.1900694370269775, 22.66548403185684)
(1.2039752006530762, 22.390319828703912)
(1.1503753662109375, 22.46320629667222)
(1.2262651920318604, 22.408814899206888)
(1.2260487079620361, 22.071818759467458)
(1.1750555038452148, 22.221866054247926)
(1.137848138809204, 22.45249192660786)
(1.1511471271514893, 22.250860909794465)
(1.162750244140625, 22.76303388245561)
(1.1633191108703613, 22.336193392989376)
(1.113696813583374, 22.20195756224991)
(1.178966999053955, 22.320240582502276)
(1.2452845573425293, 22.22117071019126)
(1.1608951091766357, 22.21047818709341)
(1.1847825050354004, 22.0327837199385)
(1.1842896938323975, 22.804445016096977)
(1.1588897705078125, 22.433877692636077)
(1.197751522064209, 22.36187005879518)
(1.1286036968231201, 22.53341822916025)
(1.217879295349121, 22.351766001167796)
(1.187835931777954, 22.587435779718202)
(1.169037103652954, 22.152026885681853)
(1.1954734325408936, 22.67791817714663)
(1.1220574378967285, 22.740445179596193)
(1.1727619171142578, 22.534827907473737)
(1.1671054363250732, 22.173267018035506)
(1.1760470867156982, 20.862647432558457)
(1.16221022605896, 21.88802532236659)
(1.144057273864746, 22.360110398684057)
(1.1402230262756348, 22.744712939601136)
(1.1321840286254883, 22.539162976872465)
(1.1110610961914062, 22.22815335597499)
(1.1339402198791504, 22.43842378337807)
(1.1508967876434326, 22.3753258282274)
(1.1529638767242432, 22.813318655342865)
(1.2039141654968262, 22.53068948145186)
(1.2292282581329346, 22.25080304335051)
(1.2043161392211914, 22.355707385769616)
(1.1761505603790283, 22.39036581722243)
(1.2336180210113525, 22.122505918302153)
(1.234649419784546, 22.506938432152065)
(1.13322114944458, 22.775570972696645)
(1.2028419971466064, 22.303494033676078)
(1.1660411357879639, 22.715188852341843)
(1.1311442852020264, 22.41172062372844)
(1.2757349014282227, 22.55089891425763)
(1.1832280158996582, 22.24753562814049)
(1.2176434993743896, 22.34034153944057)
(1.1650729179382324, 22.379979214415993)
(1.2718114852905273, 20.37868783825122)

Promedio de tiempos:
1.1780872964859008 segundos
1178.0872964859009 milisegundos

Desviación estándar:
0.03864843192683137 segundos
38.64843192683137 milisegundos

Promedio valor función objetivo:
22.337446541553795
Desviación estándar valor función objetivo:
0.03864843192683137
