Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 80 iteraciones y 90 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(23.774556398391724, 22.598905985743997)
(23.600263118743896, 22.532929273350625)
(23.5800142288208, 22.213252534022764)
(23.72378945350647, 22.344802493235917)
(23.679023504257202, 22.661206106139986)
(23.580780029296875, 22.759585000831486)
(22.557193279266357, 21.134762811585887)
(23.544976234436035, 22.379109538517177)
(23.575323343276978, 22.260984433261452)
(23.732197284698486, 22.401078053335688)
(23.623039722442627, 22.562507861884033)
(23.631940841674805, 22.572503674218915)
(23.568334817886353, 22.393744122889824)
(23.67552375793457, 22.428788139497318)
(23.565128564834595, 22.397901744105756)
(23.647826671600342, 22.339606653267353)
(23.64608073234558, 22.820298856604623)
(23.6997013092041, 22.439775076474664)
(23.66195559501648, 22.62107502462479)
(23.595337390899658, 22.1114384919434)
(23.680681943893433, 22.575266106807067)
(23.553749561309814, 22.09058947905054)
(23.639336585998535, 22.356784889020357)
(23.736217737197876, 22.464364440386568)
(24.02530789375305, 22.520750703136727)
(24.26361107826233, 22.51662190205591)
(24.092772483825684, 22.06658125515288)
(23.231444597244263, 20.5707838447144)
(23.66064715385437, 22.622409103466325)
(23.718116760253906, 22.145425555038464)
(23.695719957351685, 22.635220095525604)
(23.59732699394226, 22.64422443609379)
(23.64271068572998, 22.453490485441993)
(23.64554786682129, 22.091499202363533)
(23.667314291000366, 22.82663904531647)
(23.687228679656982, 22.549288243756486)
(23.647660732269287, 22.610625853153767)
(23.65720295906067, 22.745921298430765)
(23.677947282791138, 22.363987746984126)
(23.63594651222229, 22.09096500227676)
(23.639522075653076, 22.561055858827036)
(23.663524389266968, 22.450805797173675)
(23.675997495651245, 22.926163481707636)
(23.71508288383484, 22.566171452314723)
(23.633830547332764, 22.115036705939577)
(23.499735355377197, 22.154029353793685)
(23.694719314575195, 22.70893796455743)
(23.556762218475342, 22.42183185839)
(23.90263843536377, 22.54136163719871)

Promedio de tiempos:
23.64900593 segundos
23649.00593 milisegundos

Desviación estándar:
0.21861517 segundos
218.61517 milisegundos

Promedio valor función objetivo:
22.39512426
Desviación estándar valor función objetivo:
0.389551489
