Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 90 iteraciones y 70 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(20.386762142181396, 22.484382733471836)
(20.06383204460144, 22.49185443162652)
(20.450811624526978, 22.527500159833135)
(20.414128065109253, 22.420712567447147)
(20.37303853034973, 22.67395755095236)
(20.249072313308716, 22.39408494804059)
(20.34251832962036, 22.44713583104422)
(20.3696391582489, 22.29692253480273)
(19.4759418964386, 20.940533948030595)
(20.336106300354004, 22.79857535340566)
(20.114975452423096, 22.311397742381494)
(20.344018697738647, 22.646659569623466)
(20.362139463424683, 22.703171641333)
(20.33201003074646, 22.29055489308474)
(20.244455337524414, 22.377189089350736)
(20.30649423599243, 22.82771298490409)
(20.364668369293213, 22.430496664688228)
(20.35001277923584, 22.827684216939765)
(20.377541065216064, 22.76949780917848)
(20.41606569290161, 22.393851877674727)
(20.43407964706421, 22.478781313610146)
(19.613128185272217, 20.921899892910858)
(20.377267599105835, 22.420137337395467)
(20.274472951889038, 22.318406116639814)
(20.214432954788208, 22.311425536777282)
(20.271077632904053, 22.400649412889493)
(20.31750178337097, 22.596368622442757)
(20.177019357681274, 22.548855404282087)
(20.40606141090393, 22.470171252309736)
(20.27997660636902, 22.58599928099635)
(20.39118194580078, 22.70683692417812)
(20.22044062614441, 22.695929716398055)
(19.36086893081665, 20.820886785352965)
(20.36603331565857, 22.232750305704236)
(20.229943990707397, 22.47295560203116)
(20.258955001831055, 22.162189804992465)
(20.245452880859375, 22.87561108123092)
(20.317002058029175, 22.763073798630778)
(20.227428674697876, 22.243788969970247)
(20.206426858901978, 22.701029126219826)
(20.138882637023926, 22.229985408733647)
(20.187912702560425, 22.502082857706704)
(20.2831289768219, 22.569096839605624)
(20.21593451499939, 22.703527234145138)
(20.337515592575073, 22.816063277791425)
(20.28447937965393, 22.662945148910723)
(20.20992922782898, 22.161343229275886)
(20.108863830566406, 22.279364647930475)
(19.484450817108154, 20.37326201078949)

Promedio de tiempos:
20.22681799 segundos
20226.81799 milisegundos

Desviación estándar:
0.242200473 segundos
242.200473 milisegundos

Promedio valor función objetivo:
22.36896517
Desviación estándar valor función objetivo:
0.523692116
