Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 20 iteraciones y 70 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(4.567678451538086, 22.333538630774104)
(4.558824300765991, 22.947095783299655)
(4.53959846496582, 22.474158319116366)
(4.518107891082764, 22.786817326430462)
(4.532620906829834, 22.358264489229516)
(4.522128105163574, 22.21538357047224)
(4.367499113082886, 20.494009144085478)
(4.476029872894287, 22.4572614752862)
(4.549177169799805, 22.287110618542975)
(4.542518138885498, 22.40440502392655)
(4.545643329620361, 22.43037635215081)
(4.520504474639893, 22.69179731551538)
(4.506520748138428, 22.023830426442004)
(4.527207851409912, 22.362397078033137)
(4.5545265674591064, 22.312397358765764)
(4.523125886917114, 22.845630112119284)
(4.512129545211792, 22.252772542506023)
(4.546106338500977, 22.72959550380798)
(4.538516521453857, 22.61600795892935)
(4.554521560668945, 22.49077333320968)
(4.547023057937622, 22.74110903741982)
(4.5541558265686035, 22.301302484496066)
(4.520002603530884, 22.30871998016838)
(4.55055046081543, 22.55587080216498)
(4.343956232070923, 20.846320246222714)
(4.533011436462402, 22.43935685547542)
(4.52450966835022, 22.41592325030263)
(4.520503997802734, 22.56478287824478)
(4.569655895233154, 22.382589672890308)
(4.538514137268066, 22.26925096246054)
(4.5332255363464355, 22.27687043878123)
(4.525614500045776, 22.095620278043643)
(4.547122240066528, 22.48729121473727)
(4.507151126861572, 22.48197371762377)
(4.544280290603638, 22.392044142407435)
(4.508601427078247, 22.595122050636213)
(4.547022342681885, 22.35042763335249)
(4.526008367538452, 22.829258293156048)
(4.5381975173950195, 22.320140880751538)
(4.544633865356445, 22.604761809436635)
(4.524505376815796, 21.979121079253943)
(4.5425193309783936, 22.475231498555956)
(4.52400541305542, 22.20169432965076)
(4.53751540184021, 22.3099962100384)
(4.52050256729126, 22.402999279958486)
(4.531011343002319, 22.569781705433545)
(4.5400168895721436, 22.577601842955225)
(4.483480215072632, 22.109352477034466)
(4.538610458374023, 22.53953675493055)
(4.513245344161987, 22.66203001593071)

Promedio de tiempos:
4.525642762184143 segundos
4525.642762184143 milisegundos

Desviación estándar:
0.03927051514178635 segundos
39.270515141786355 milisegundos

Promedio valor función objetivo:
22.37199408370314
Desviación estándar valor función objetivo:
0.4050254426460821
