Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 20 iteraciones y 90 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(5.872205018997192, 22.37663463718235)
(5.867012023925781, 22.512494460953285)
(5.828470945358276, 22.645320424742742)
(5.8915886878967285, 22.20541812093044)
(5.835377931594849, 22.27174057063646)
(5.84088134765625, 22.6106540481788)
(5.8438825607299805, 22.42176788250502)
(5.838529348373413, 22.617821426117985)
(5.81097149848938, 22.389636573786817)
(5.867707252502441, 22.1230366171295)
(5.801471710205078, 22.65739898766328)
(5.766333103179932, 22.179825471745147)
(5.841044664382935, 22.4535272769964)
(5.816864728927612, 22.377984785148264)
(5.8434953689575195, 22.459265799916462)
(5.8089587688446045, 22.272181577132077)
(5.849386930465698, 22.377525964096645)
(5.825071573257446, 22.70443797633485)
(5.795851469039917, 22.129994988025995)
(5.860894203186035, 22.372062915929632)
(5.824502468109131, 22.68697506080505)
(5.8284971714019775, 22.27839866667031)
(5.855998516082764, 22.46032480173845)
(5.7989137172698975, 22.37649180926812)
(5.8440587520599365, 22.63836554353658)
(5.832507133483887, 22.707553560492144)
(5.829448223114014, 22.221970624446516)
(5.813863277435303, 22.48781893255388)
(5.577355861663818, 20.842265150515544)
(5.581420183181763, 20.800491748396517)
(5.763465642929077, 22.066386631166665)
(5.8461833000183105, 22.266863306365053)
(5.764981508255005, 21.920812944460614)
(5.830925703048706, 22.2760022846728)
(5.842494964599609, 22.408917338936323)
(5.816864967346191, 22.33759334505751)
(5.84188175201416, 22.672937824430484)
(5.7863452434539795, 22.600486714987223)
(5.862488031387329, 22.709463551815645)
(5.83904767036438, 22.74311567783942)
(5.833169937133789, 22.31103163883266)
(5.8344810009002686, 22.494658418268354)
(5.780841827392578, 22.231736947379687)
(5.813339710235596, 22.253576806377087)
(5.778457164764404, 22.30724621759537)
(5.79034686088562, 22.115644557150286)
(5.819867134094238, 22.430991017802565)
(5.807358741760254, 22.325645789346176)
(5.823982000350952, 22.592049741134964)
(5.752824068069458, 22.29653453845299)

Promedio de tiempos:
5.814438233375549 segundos
5814.438233375549 milisegundos

Desviación estándar:
0.05640807383634445 segundos
56.40807383634445 milisegundos

Promedio valor función objetivo:
22.340421633912946
Desviación estándar valor función objetivo:
0.36380177404319763
