Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 40 iteraciones y 80 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(10.530071020126343, 22.4610374777819)
(10.008651494979858, 20.813197653214882)
(10.481059074401855, 22.44844743523379)
(10.016781568527222, 20.96356561370491)
(10.434433698654175, 22.254015663706994)
(10.449684619903564, 21.978602986427482)
(10.425082921981812, 22.466951299316047)
(10.420193672180176, 22.17636836705186)
(10.504297971725464, 22.697978102320576)
(10.503946304321289, 22.053634345810302)
(10.444643020629883, 22.58934365720172)
(10.442070960998535, 22.799443008061104)
(10.452576637268066, 22.13439972695822)
(10.461952686309814, 22.70894540340983)
(10.473586797714233, 22.13052108131618)
(10.438532590866089, 22.32746833185875)
(10.463575839996338, 22.64182241410334)
(10.478555679321289, 22.40996424758394)
(10.451080560684204, 22.578476026292567)
(10.48661470413208, 22.382773805226304)
(10.4200279712677, 22.260299912390238)
(10.415033102035522, 22.213813573222197)
(10.060386419296265, 20.499801104680177)
(10.203781366348267, 22.15284468119491)
(10.457448482513428, 22.63514129415736)
(10.516149759292603, 22.38376307504438)
(10.466296672821045, 22.118439569707533)
(10.486361980438232, 22.58786170492924)
(10.461636066436768, 22.33765941337238)
(9.983235836029053, 20.416748076460486)
(10.433311700820923, 22.300390245123587)
(10.44403076171875, 22.230346259880935)
(10.505579471588135, 22.63070405216579)
(10.465689659118652, 22.461776592266634)
(10.483832597732544, 22.4218134359267)
(10.426011323928833, 22.564020039247996)
(10.475217819213867, 22.434906734626995)
(10.468759775161743, 22.311756497874597)
(10.512574672698975, 22.35993673667927)
(10.442927598953247, 22.247859914257635)
(10.48006296157837, 22.421561480768027)
(10.447477340698242, 22.60438052007297)
(10.501605033874512, 22.3148603759527)
(10.46295166015625, 22.59002133266035)
(10.463170528411865, 22.530484921794148)
(10.453636646270752, 22.977021362676247)
(10.007734298706055, 20.522482064724752)
(10.480499744415283, 22.26300035173671)
(10.457556247711182, 22.6624569943356)
(10.528597116470337, 22.539742699332237)

Promedio de tiempos:
10.415579528808594 segundos
10415.579528808594 milisegundos

Desviación estándar:
0.14121373179588145 segundos
141.21373179588144 milisegundos

Promedio valor función objetivo:
22.240257033276873
Desviación estándar valor función objetivo:
0.5720426728886299
