Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 60 iteraciones y 10 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(2.036485433578491, 22.39274854358628)
(1.9839427471160889, 22.466584842904478)
(1.9678082466125488, 22.513007913893603)
(1.9943242073059082, 22.56828533701479)
(1.9769351482391357, 22.456483280600896)
(1.9648034572601318, 22.44117984679671)
(1.9673082828521729, 22.80660479490211)
(1.953801155090332, 22.57539605030267)
(1.9743125438690186, 22.507169139556012)
(1.9808166027069092, 22.609397171241234)
(1.961803674697876, 22.520614815954588)
(1.9628040790557861, 22.40767651786184)
(1.9477934837341309, 22.825491317152387)
(1.9763145446777344, 22.55172004078945)
(1.9915530681610107, 22.269250531052826)
(1.950796127319336, 22.460600566863736)
(1.9793145656585693, 22.405200829767207)
(1.9763777256011963, 22.30381504526306)
(1.9713096618652344, 22.229583087765587)
(1.9853196144104004, 22.21872694274478)
(1.9718024730682373, 22.43595304679271)
(1.9598023891448975, 22.347066562615364)
(1.8767476081848145, 20.955967574843395)
(1.9763121604919434, 22.192215158325705)
(1.998976707458496, 22.53278212258584)
(1.9703104496002197, 22.474657508662247)
(1.9713101387023926, 22.67865561531454)
(1.9818165302276611, 22.317108729734606)
(1.9708144664764404, 22.17536057619143)
(1.9853425025939941, 22.286183762590316)
(1.9793953895568848, 22.324749055357053)
(1.9733128547668457, 22.55452355445194)
(1.9798147678375244, 22.533598497411607)
(1.9552998542785645, 22.95843550265399)
(2.0048320293426514, 22.79320283697697)
(1.9933249950408936, 22.12195062378087)
(1.9677996635437012, 22.232107202812994)
(1.9638020992279053, 21.955826420033087)
(1.9593031406402588, 22.646447084581453)
(1.985429286956787, 22.554298587124112)
(1.9798173904418945, 22.20003553484368)
(1.9594295024871826, 22.210767371956322)
(1.9983289241790771, 22.357059999926854)
(1.9683072566986084, 22.329622764463675)
(1.983919382095337, 22.405956414841995)
(2.007833242416382, 22.157742451651792)
(1.947293996810913, 22.53926624801759)
(1.9803168773651123, 22.4379865287401)
(1.9683096408843994, 22.309115018272752)
(1.9874305725097656, 22.729934017006762)

Promedio de tiempos:
1.9742092132568358 segundos
1974.209213256836 milisegundos

Desviación estándar:
0.021376183369903934 segundos
21.376183369903934 milisegundos

Promedio valor función objetivo:
22.405562259771518
Desviación estándar valor función objetivo:
0.28618346863336386
