Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 80 iteraciones y 30 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(2.40624737739563, 22.177182511722208)
(2.3906283378601074, 22.388848716308377)
(2.4062507152557373, 22.148054778354197)
(2.39062237739563, 22.662864920012723)
(2.454340934753418, 22.21432805829815)
(2.3906257152557373, 22.268949089169322)
(2.390625476837158, 22.13685180197153)
(2.406249523162842, 21.93653502703467)
(2.406244993209839, 22.295786738619483)
(2.4543111324310303, 20.641123988180446)
(2.453126907348633, 22.424394954312437)
(2.390625, 22.311157919537848)
(2.40625, 22.377974075069933)
(2.3918323516845703, 22.314987664722455)
(2.390625238418579, 22.085254671505833)
(2.406249523162842, 22.046003052243744)
(2.375000238418579, 22.196397134925537)
(2.5468719005584717, 22.09395387280767)
(2.3906264305114746, 21.98877825085988)
(2.3761637210845947, 22.12312025060551)
(2.453119993209839, 21.06110609101437)
(2.3750057220458984, 22.185250698434274)
(2.374995470046997, 21.913710390075494)
(2.4542810916900635, 22.63779746447669)
(2.406250476837158, 22.462272736352535)
(2.4062466621398926, 21.870962903652867)
(2.3968141078948975, 22.408666070582033)
(2.390629291534424, 22.630763619080007)
(2.3906235694885254, 22.557744464813084)
(2.469964027404785, 22.247283473791825)
(2.359379529953003, 20.264032387787154)
(2.374999761581421, 21.979898383417677)
(2.453125238418579, 20.86896558616411)
(2.4062459468841553, 22.51892444353035)
(2.391787528991699, 22.295132738805062)
(2.4531240463256836, 22.393905607007483)
(2.406245231628418, 22.220052206995067)
(2.390625476837158, 22.42904900865045)
(2.391827344894409, 22.536054102518605)
(2.40625, 22.328402064014526)
(2.40625, 22.26443766810211)
(2.390625, 22.04487753782711)
(2.390617847442627, 22.22099780649561)
(2.4013800621032715, 22.36887021797444)
(2.3957862854003906, 22.21307694096728)
(2.468749761581421, 20.636667298276564)
(2.453125, 20.74436283788057)
(2.4218828678131104, 22.59032567478935)
(2.542208671569824, 22.380431424436242)
(2.3906283378601074, 22.167566015215115)

Promedio de tiempos:
2.4127262449264526 segundos
2412.7262449264526 milisegundos

Desviación estándar:
0.03829283513160558 segundos
38.29283513160558 milisegundos

Promedio valor función objetivo:
22.085482706787797
Desviación estándar valor función objetivo:
0.5501549088105104
