Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 80 iteraciones y 40 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(3.187450885772705, 20.972285216480053)
(3.125009059906006, 22.32982194005181)
(3.125032424926758, 22.10342759762938)
(3.0948987007141113, 22.43193547573178)
(3.169431447982788, 22.543640825372684)
(3.096917152404785, 21.801550032048784)
(3.171875238418579, 20.604298131830312)
(3.1074817180633545, 22.320490760919196)
(3.080292224884033, 22.26852256355666)
(3.094416618347168, 22.617276693282328)
(3.0467922687530518, 22.39106914371391)
(3.1125807762145996, 22.25594226294728)
(3.074986457824707, 22.131452059300084)
(3.1092944145202637, 21.933045620913667)
(3.0989062786102295, 22.311366673870474)
(3.187504291534424, 22.073507989843133)
(3.078118324279785, 22.30030000786592)
(3.1093716621398926, 22.672821831064255)
(3.0937535762786865, 22.15182296181395)
(3.1105387210845947, 22.17931355956546)
(3.1187584400177, 22.077518434984682)
(3.1718738079071045, 22.40467882557224)
(3.1251416206359863, 22.45658277280348)
(3.124865770339966, 22.283322626972133)
(3.124926805496216, 22.94874504621533)
(3.109405279159546, 22.344180650711127)
(3.11776065826416, 22.17528369018631)
(3.1664936542510986, 22.437278993354102)
(3.0937466621398926, 22.139921226141617)
(3.109379291534424, 22.309984784807988)
(3.0949296951293945, 22.55638417257632)
(3.1093764305114746, 22.438242554316968)
(3.109375, 22.552817984402616)
(3.1562447547912598, 22.001967625260885)
(3.1093828678131104, 22.389286183639012)
(3.1093716621398926, 22.23219308208885)
(3.109375238418579, 22.204486151844318)
(3.09375, 22.070843452440247)
(3.11051869392395, 22.444436043916333)
(3.2343766689300537, 20.43059781755248)
(3.1093711853027344, 22.589618017865227)
(3.1249969005584717, 22.47099814202074)
(3.0781240463256836, 22.426209832550352)
(3.1105566024780273, 22.148895437562395)
(3.093744993209839, 22.60604631040082)
(3.1562461853027344, 22.548298038016643)
(3.187501907348633, 20.424226414945366)
(3.1093757152557373, 21.948847018863372)
(3.1262011528015137, 22.039062924600348)
(3.117015838623047, 22.18418802042515)

Promedio de tiempos:
3.119736795425415 segundos
3119.736795425415 milisegundos

Desviación estándar:
0.034467432999179266 segundos
34.467432999179266 milisegundos

Promedio valor función objetivo:
22.173580672496772
Desviación estándar valor función objetivo:
0.5124891315723042
