Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 40 iteraciones y 70 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(2.796875238418579, 20.581294119724728)
(2.6874961853027344, 22.75451241006379)
(2.687499761581421, 22.787543451944014)
(2.6874966621398926, 22.453236147601647)
(2.6875009536743164, 22.06702650939751)
(2.703119993209839, 22.265313732680966)
(2.6730363368988037, 22.583174733308933)
(2.687499761581421, 22.407177153152638)
(2.687495708465576, 22.048918087387225)
(2.7500038146972656, 22.513904140924026)
(2.6874959468841553, 22.628529297356792)
(2.6886675357818604, 22.187619006443708)
(2.6875, 22.308609070013045)
(2.687500238418579, 22.33539348518903)
(2.687494993209839, 22.31679157994409)
(2.6874992847442627, 22.63721036962399)
(2.7031209468841553, 22.457747235229903)
(2.7031240463256836, 22.22399386952564)
(2.687499523162842, 22.02439646241066)
(2.683201313018799, 22.539953996923124)
(2.6562435626983643, 22.41227625104958)
(2.703130006790161, 22.474284336649617)
(2.7031238079071045, 22.48371199146818)
(2.687500476837158, 21.73833298484645)
(2.6886653900146484, 22.499039821044455)
(2.703125238418579, 22.50226662675759)
(2.6874945163726807, 22.349362510512172)
(2.7187509536743164, 22.48496797354062)
(2.750002861022949, 22.67655911395656)
(2.703120708465576, 22.568730438029217)
(2.7042763233184814, 22.351703002239464)
(2.6875007152557373, 22.433667129334477)
(2.703125, 22.475961359106794)
(2.687499523162842, 22.178367664598372)
(2.640625238418579, 21.985135895902623)
(2.687500476837158, 22.097096746966287)
(2.687493324279785, 22.319794403937586)
(2.7500061988830566, 22.521165882674406)
(2.6857244968414307, 22.315140254379425)
(2.7053840160369873, 22.264905378443874)
(2.671874761581421, 21.94235640011302)
(2.7031173706054688, 22.50475337136951)
(2.669790744781494, 22.262271983732212)
(2.6873626708984375, 22.425275475318777)
(2.6718790531158447, 22.38600182919595)
(2.683051109313965, 22.27888536735513)
(2.708306074142456, 22.269031010099173)
(2.6875035762786865, 22.040030700086877)
(2.671875476837158, 22.008820503347724)
(2.6874947547912598, 22.661455576425546)

Promedio de tiempos:
2.6946735334396363 segundos
2694.6735334396362 milisegundos

Desviación estándar:
0.024409548626255502 segundos
24.409548626255503 milisegundos

Promedio valor función objetivo:
22.32067393682654
Desviación estándar valor función objetivo:
0.024409548626255502
