Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 60 iteraciones y 90 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(4.947842121124268, 22.375699954334006)
(5.062495708465576, 22.380275436454152)
(5.031313419342041, 22.311540989008538)
(4.999996900558472, 22.583101273230202)
(4.999999761581421, 22.509308096357216)
(5.01556396484375, 22.62184126280602)
(4.968751430511475, 22.19656051320907)
(5.234378337860107, 20.910173724298996)
(5.000022888183594, 22.00675381311376)
(5.188734292984009, 20.541111902261356)
(4.983187437057495, 22.49065074792798)
(4.9699060916900635, 22.031666297343694)
(5.012044668197632, 22.356243969609757)
(5.082279682159424, 22.61806802154061)
(5.015624523162842, 22.37292907814323)
(5.016772031784058, 22.45816810932871)
(4.999996185302734, 21.80139733702402)
(5.012706279754639, 22.522976123929364)
(5.018782377243042, 22.26677058072726)
(5.059390306472778, 22.4346034845498)
(4.999975681304932, 22.2575793854596)
(5.020785808563232, 22.478766002035975)
(4.999994277954102, 22.58153173483158)
(5.010424375534058, 22.362066242475926)
(5.015699863433838, 22.272265539538445)
(5.109374761581421, 22.482433985017106)
(5.019997835159302, 22.85940659185472)
(5.060039281845093, 22.41285760767644)
(4.9999964237213135, 22.317952938501197)
(5.032400131225586, 22.484756264656607)
(5.01253080368042, 22.40636430211877)
(5.046877861022949, 22.328354718051596)
(4.968694448471069, 22.07947524759681)
(5.033421039581299, 22.71461772190756)
(5.140625476837158, 20.489623956312233)
(5.001156330108643, 22.6512784425706)
(5.012356996536255, 22.241219997670914)
(5.062458753585815, 22.004385679851506)
(5.0324084758758545, 22.215089950595278)
(5.000000953674316, 22.04699408983324)
(5.006090402603149, 22.561389396827728)
(4.964299201965332, 22.21862022877794)
(5.015630006790161, 22.44995116206716)
(5.059687614440918, 22.31129576590187)
(5.000000238418579, 22.53723985034733)
(5.1261913776397705, 20.62330229836414)
(5.015625953674316, 22.376108343114595)
(5.001215934753418, 22.544438803955433)
(4.903857707977295, 22.28172074265222)
(5.081329822540283, 22.233787981931684)

Promedio de tiempos:
5.0274587249755855 segundos
5027.458724975586 milisegundos

Desviación estándar:
0.05632648551544289 segundos
56.32648551544289 milisegundos

Promedio valor función objetivo:
22.232294313753883
Desviación estándar valor función objetivo:
0.5105928091826327
