Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 80 iteraciones y 50 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(3.859374523162842, 22.261954353182606)
(3.8292932510375977, 22.567062237367615)
(3.8437490463256836, 22.264047995115472)
(3.829265832901001, 22.443435145218064)
(3.8281197547912598, 22.712208638551843)
(3.843754768371582, 22.28911637655634)
(3.890625238418579, 22.450444144963225)
(3.8605666160583496, 21.94090056310272)
(3.828125, 22.304964571206916)
(3.921874523162842, 20.68069973392824)
(3.8293330669403076, 22.289961332584486)
(3.84375, 22.7432160995453)
(3.8761818408966064, 22.24037461966528)
(3.828125, 22.795504200228535)
(3.8124959468841553, 22.315348721787462)
(3.8124959468841553, 22.552666425896923)
(3.813648223876953, 22.160703658212206)
(3.87257719039917, 22.34402347636545)
(3.812495231628418, 22.481740218496014)
(3.798030376434326, 22.273898408213793)
(3.8281240463256836, 22.223302776975935)
(3.796870708465576, 21.89019889494036)
(3.828125238418579, 22.16883072557873)
(3.8918354511260986, 22.546818104238557)
(3.812499761581421, 22.24270756250514)
(3.812497854232788, 22.46459625089253)
(3.781248092651367, 22.51636271813845)
(3.844911575317383, 22.62846347058001)
(3.828122615814209, 22.446325227129442)
(3.860637664794922, 22.407852070532282)
(3.843745708465576, 22.197461848414996)
(3.8437509536743164, 22.423585034664892)
(3.813673257827759, 22.098367655316057)
(3.8289945125579834, 22.132755702955265)
(3.874999523162842, 22.281577051760724)
(3.9074795246124268, 20.759464266900036)
(3.84450101852417, 22.259872800920995)
(3.8281209468841553, 22.354190552602574)
(3.828129291534424, 21.988467998411664)
(3.828125476837158, 21.981158993440097)
(3.8766727447509766, 22.245896306274776)
(3.7968757152557373, 22.142056695890872)
(3.828125, 22.092708762817566)
(3.796875238418579, 21.933944528991606)
(3.829375982284546, 22.142783859107233)
(3.843754291534424, 22.51524004700054)
(3.860522985458374, 22.336469535496335)
(3.828125, 22.32824027504074)
(3.828125, 22.39129128877096)
(3.8292908668518066, 22.42450876929998)

Promedio de tiempos:
3.8375603485107423 segundos
3837.560348510742 milisegundos

Desviación estándar:
0.02873004679285952 segundos
28.73004679285952 milisegundos

Promedio valor función objetivo:
22.253555413915564
Desviación estándar valor función objetivo:
0.3725179617352557
