Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 50 iteraciones y 60 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.3208777904510498, 30.942268240011515)
(1.2133064270019531, 30.926993921983886)
(1.771740198135376, 30.93525219215582)
(1.1628379821777344, 30.9949851192791)
(1.2938597202301025, 30.963576243178586)
(2.858900547027588, 30.97400641178525)
(1.4684762954711914, 31.009411403320478)
(1.5470280647277832, 30.968463030824868)
(3.0155043601989746, 31.191791571816008)
(1.3533990383148193, 31.013221420144195)
(1.3018648624420166, 31.146421101983734)
(1.6475951671600342, 30.956398192031564)
(1.8026983737945557, 30.981538296134996)
(5.7338104248046875, 30.964009038150117)
(2.040856122970581, 31.07242446119463)
(1.343893051147461, 31.024912027931325)
(1.2388854026794434, 31.03150735556194)
(6.7545623779296875, 30.939346210657455)
(5.878906726837158, 30.94648379972989)
(1.4669756889343262, 31.070939581397532)
(1.23231840133667, 31.005038408569064)
(1.150263786315918, 30.967620704216102)
(1.8817505836486816, 30.952197811942316)
(4.081712484359741, 30.955561678527364)
(2.9544625282287598, 30.945351914430596)
(4.377909183502197, 31.087028826290098)
(1.1777830123901367, 30.94432337500237)
(1.0922257900238037, 30.950913940424698)
(6.171105146408081, 30.963289550523072)
(1.2588355541229248, 30.95791277984602)
(1.358902931213379, 31.121363170682557)
(6.588377952575684, 31.00954999633098)
(1.2238132953643799, 30.987789315116977)
(5.297019720077515, 30.99627550967238)
(1.704132318496704, 30.931260038315443)
(1.3759143352508545, 30.906298115775435)
(1.4469616413116455, 30.976188794700803)
(1.2148072719573975, 31.00563029622879)
(1.1763296127319336, 31.003308377969738)
(5.853009223937988, 31.02881318503555)
(1.00166654586792, 30.95148774013142)
(1.7206435203552246, 30.947144849949247)
(1.6545994281768799, 30.955805779798304)
(6.66993260383606, 31.075180864351317)
(6.440279960632324, 31.014146253019447)
(2.6902878284454346, 31.004839475212503)
(1.5760478973388672, 31.08452859115179)
(6.079540491104126, 30.93616918150027)
(1.4379565715789795, 31.006749755179882)
(1.1067352294921875, 30.95860424596195)

Promedio de tiempos:
2.5842260694503785 segundos
2584.2260694503784 milisegundos

Desviación estándar:
1.9190783805669613 segundos
1919.0783805669614 milisegundos

Promedio valor función objetivo:
30.993686442902586
Desviación estándar valor función objetivo:
0.0591180285887982
