Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 20 iteraciones y 90 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.5955603122711182, 31.026520691417616)
(1.7286481857299805, 31.091632829368162)
(1.2198107242584229, 30.960380720541085)
(1.0987303256988525, 30.998842524218183)
(1.292858362197876, 31.009913272373822)
(1.857734203338623, 31.045505981483974)
(1.7606697082519531, 31.005545878706165)
(1.557035207748413, 30.943534233502728)
(1.7111365795135498, 30.951173208202455)
(1.7142987251281738, 31.024265023729527)
(1.4994969367980957, 31.06398194188943)
(1.4359540939331055, 31.084793933594273)
(1.7766804695129395, 31.04188594848237)
(1.47047758102417, 30.95219828371058)
(1.2838530540466309, 30.993674041552424)
(1.055701494216919, 31.020359559998575)
(1.6666066646575928, 30.96102273544531)
(1.4929916858673096, 31.017138011736584)
(1.4416110515594482, 30.954605909828544)
(1.2883563041687012, 30.970638243241044)
(1.5221493244171143, 30.99606160869175)
(0.9846537113189697, 31.050946278222217)
(1.3508963584899902, 31.078031274945882)
(1.6432652473449707, 31.03692255320341)
(1.7186415195465088, 31.022880443671383)
(1.5019969940185547, 30.967609668661165)
(1.5140056610107422, 30.990385108401796)
(1.2643394470214844, 30.97341922713907)
(1.9364209175109863, 31.004229788167162)
(1.4090757369995117, 30.98050190249213)
(1.661684274673462, 30.93814474156181)
(1.6996934413909912, 30.949896651048356)
(1.1747808456420898, 30.89547011261426)
(1.2698440551757812, 30.97649376136969)
(1.9783148765563965, 31.13068653620479)
(1.081718921661377, 31.075560458129885)
(1.6821184158325195, 31.011952510993236)
(1.5450263023376465, 31.007314177034992)
(1.9097685813903809, 31.045743971370506)
(1.61757493019104, 30.972494037374716)
(1.197432518005371, 30.970794781108)
(1.613072395324707, 31.00378030252499)
(1.0001685619354248, 30.956409321771982)
(1.5896241664886475, 31.105025720429374)
(1.5526211261749268, 30.9905012503477)
(1.6270809173583984, 31.153273044140413)
(1.3278827667236328, 31.13607677798802)
(1.491119384765625, 31.092107398823597)
(1.0126729011535645, 30.934410155503272)
(1.3388895988464355, 31.04330876095141)

Promedio de tiempos:
1.4832949113845826 segundos
1483.2949113845825 milisegundos

Desviación estándar:
0.2510783596132622 segundos
251.0783596132622 milisegundos

Promedio valor función objetivo:
31.012160905958197
Desviación estándar valor función objetivo:
0.05642554169864684
