Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 50 iteraciones y 20 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(2.445124387741089, 31.032928496864802)
(1.280351161956787, 30.922598071000607)
(1.3639070987701416, 30.96928677255074)
(1.5009982585906982, 30.923546226953935)
(4.32137131690979, 30.883462318373976)
(1.4929921627044678, 30.910172929653886)
(0.9411249160766602, 31.047980866911512)
(1.6345860958099365, 30.976291732099146)
(1.3088700771331787, 30.93118560848091)
(1.0351881980895996, 30.865153468513718)
(1.3418917655944824, 30.883454360226924)
(4.708129167556763, 30.98781042026016)
(4.9788079261779785, 30.97816498272485)
(1.9282817840576172, 30.996789907751303)
(2.9315719604492188, 30.888419749191605)
(1.1807842254638672, 30.867304270812657)
(5.3075268268585205, 30.964037002353642)
(2.403096914291382, 31.046650047029768)
(1.2818517684936523, 30.773084356883995)
(1.2453277111053467, 30.84701062808989)
(0.9066030979156494, 30.94674764314512)
(2.3310484886169434, 30.921584387393043)
(2.62874698638916, 30.956473021332926)
(2.833383321762085, 30.927719835193514)
(1.0001640319824219, 31.090660773407617)
(1.4544668197631836, 30.85903817950308)
(1.23582124710083, 30.81717583127783)
(4.866234064102173, 31.08894867892672)
(3.3762435913085938, 30.966545253866396)
(0.8975958824157715, 30.96514309611974)
(1.4934923648834229, 30.917179709753544)
(1.0917255878448486, 30.9738679411069)
(0.8370561599731445, 30.973382242019337)
(2.7913544178009033, 31.001262771044665)
(0.9887239933013916, 30.946902404261206)
(1.240396499633789, 30.923759328219823)
(1.0602045059204102, 30.928943661660725)
(2.987488031387329, 30.869833830154406)
(2.5717079639434814, 31.043971495332453)
(0.995661735534668, 31.073429021628915)
(1.5885555744171143, 30.89499195945902)
(1.0236804485321045, 30.90871016463563)
(0.8655750751495361, 30.866196474256398)
(5.066866636276245, 30.907186582607487)
(0.9591379165649414, 31.09101767795666)
(0.9511315822601318, 30.905198886026174)
(1.0256822109222412, 30.842173559996095)
(0.7885231971740723, 30.964496517185815)
(3.1130690574645996, 30.89034512879999)
(3.1296379566192627, 30.965613298419218)

Promedio de tiempos:
2.0146352434158326 segundos
2014.6352434158325 milisegundos

Desviación estándar:
1.2839403887152587 segundos
1283.9403887152587 milisegundos

Promedio valor función objetivo:
30.942476631428367
Desviación estándar valor función objetivo:
0.07142618058773066
