Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 10 iteraciones y 90 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.8395576477050781, 30.970465478951937)
(0.8655738830566406, 31.089299098142742)
(0.735990047454834, 31.041918431025962)
(0.7700109481811523, 30.98983549926239)
(0.7166352272033691, 31.071434572589702)
(0.7671284675598145, 31.048767384664632)
(1.0852243900299072, 31.0413268272312)
(0.9932506084442139, 30.92875013060959)
(0.9198009967803955, 31.033385833251717)
(1.1167421340942383, 31.072419625887253)
(0.9446277618408203, 31.105368946088372)
(1.0496985912322998, 30.985618222262154)
(0.9076025485992432, 30.935005331835924)
(0.9976625442504883, 31.068024069052782)
(0.9951608180999756, 30.98006692214693)
(1.071211576461792, 31.07026280627556)
(1.040191650390625, 31.14427885772032)
(0.9072456359863281, 31.016306438125106)
(1.193793773651123, 30.968446643471804)
(0.8645749092102051, 31.07828378966765)
(0.9636397361755371, 31.018460831108147)
(1.0557031631469727, 30.99349606193643)
(1.0542001724243164, 30.936135754922255)
(0.9106054306030273, 30.96509346635898)
(1.179283618927002, 30.976346901455738)
(1.0456953048706055, 31.00590322586449)
(1.056201696395874, 30.9872315060589)
(0.9636404514312744, 30.981071333537297)
(1.041194200515747, 30.991490205447235)
(0.9617702960968018, 30.967892366625303)
(1.0897247791290283, 31.04265944894847)
(1.0346882343292236, 30.954794811128757)
(1.0421924591064453, 31.094241982951353)
(0.973146915435791, 30.974808428556738)
(1.021679401397705, 31.027550117738)
(0.9367589950561523, 30.90897024048388)
(1.0366888046264648, 31.027003294340606)
(1.1112380027770996, 30.97061575605197)
(1.0547008514404297, 31.023108258666582)
(1.010671854019165, 31.048166691567168)
(1.0552005767822266, 30.9439874665258)
(0.967642068862915, 31.023871695121898)
(1.119243860244751, 30.995067938018213)
(0.927116870880127, 30.955905524692895)
(0.83205246925354, 31.011460802776632)
(1.014674425125122, 31.083326341266424)
(1.040339708328247, 30.934814697442835)
(1.019176721572876, 31.00061830309372)
(1.1162409782409668, 31.070567429347687)
(1.0169024467468262, 30.989412177725388)

Promedio de tiempos:
0.9886739730834961 segundos
988.6739730834961 milisegundos

Desviación estándar:
0.10632877600658143 segundos
106.32877600658144 milisegundos

Promedio valor función objetivo:
31.010866759360468
Desviación estándar valor función objetivo:
0.052152029839380505
