Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 60 iteraciones y 40 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.134253740310669, 31.04102924517489)
(4.500991106033325, 31.082871456552482)
(1.1813466548919678, 31.045100214445533)
(4.102790117263794, 31.059358926447228)
(1.220811367034912, 31.08311841444327)
(2.8079216480255127, 30.920571790621683)
(1.8303534984588623, 31.071398406626592)
(2.143491268157959, 30.9923436112062)
(1.2648446559906006, 30.907338111856337)
(1.3023655414581299, 30.98519865652097)
(2.962968587875366, 30.933593042797046)
(1.142810583114624, 30.965425174889795)
(1.3214876651763916, 30.962001352499005)
(3.22314190864563, 31.035070670785956)
(1.0381898880004883, 30.916596911748982)
(1.6701102256774902, 31.076516304168425)
(1.257336139678955, 31.041634265383852)
(3.3187055587768555, 30.859276130266995)
(3.9391162395477295, 30.98355276999927)
(1.1792833805084229, 31.099355540881344)
(1.2403244972229004, 30.93044495420424)
(1.1557679176330566, 31.04572071855169)
(1.1997969150543213, 30.898480017561155)
(1.0917866230010986, 30.968673184924626)
(5.81842827796936, 30.977423278316696)
(1.4259469509124756, 30.94942104001734)
(1.1257481575012207, 31.02069360933923)
(1.184786081314087, 31.049158443821128)
(1.896761178970337, 30.915611844132524)
(1.0742928981781006, 31.036448981304346)
(2.084444284439087, 30.91685812540339)
(3.897090196609497, 30.882501112790223)
(2.526679039001465, 31.012129844368616)
(1.1522657871246338, 31.03602894350187)
(1.342390775680542, 30.99341369963605)
(7.715627431869507, 30.962142770610193)
(7.587041854858398, 30.98729726515002)
(1.3709113597869873, 30.910292240873865)
(1.0737130641937256, 31.014585456700672)
(6.566364049911499, 30.95374807969741)
(1.0787153244018555, 31.00425991917461)
(1.238884449005127, 31.042490984769408)
(1.063267707824707, 30.95782180941006)
(3.5428545475006104, 30.902595945015655)
(1.1292502880096436, 30.922524894432918)
(6.209125518798828, 31.015709118292058)
(1.8352196216583252, 31.07300525559419)
(4.211303234100342, 30.988190362602243)
(1.1528780460357666, 30.89958565422074)
(1.427448034286499, 30.902936756911686)

Promedio de tiempos:
2.3592286777496336 segundos
2359.228677749634 milisegundos

Desviación estándar:
1.785863588664649 segundos
1785.8635886646491 milisegundos

Promedio valor función objetivo:
30.984630906172896
Desviación estándar valor función objetivo:
0.06218336513137919
