Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 10 iteraciones y 70 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.617520809173584, 30.95884598120015)
(0.722980260848999, 31.092239436699973)
(0.6025099754333496, 30.980163291236448)
(0.6254158020019531, 31.007461864074855)
(0.6489303112030029, 30.954246234285904)
(0.6210179328918457, 31.031109012741904)
(0.6405172348022461, 31.049413591917826)
(0.7399911880493164, 31.011733236641607)
(0.49694275856018066, 31.034102910946228)
(0.6384778022766113, 31.01687796297506)
(0.6759488582611084, 30.980452594816764)
(0.477431058883667, 31.013551824519393)
(0.5865468978881836, 30.936230359656136)
(0.6824572086334229, 30.978400569647444)
(0.7535004615783691, 30.976979943531518)
(0.8195450305938721, 31.014633496646145)
(0.8880908489227295, 30.970936782284454)
(0.906602144241333, 31.048639231588645)
(0.7861571311950684, 31.126098018361034)
(0.7301151752471924, 30.90480289814318)
(0.744495153427124, 31.08434316125967)
(0.8735802173614502, 30.959779664272666)
(0.7600047588348389, 30.966489240396267)
(0.8950943946838379, 31.003004748515515)
(0.6959633827209473, 30.974295014683307)
(0.7244813442230225, 30.986423525425277)
(0.7297141551971436, 30.94493931608178)
(0.890233039855957, 31.024210229186654)
(0.8436956405639648, 30.98382367058663)
(0.8600718975067139, 31.109917847544153)
(0.8315527439117432, 31.018488018766536)
(0.8645744323730469, 30.912971407465886)
(0.8455615043640137, 31.058807153724526)
(0.7740142345428467, 30.99968962793129)
(0.8555681705474854, 30.94089988399178)
(0.7690107822418213, 31.009092174754787)
(0.8480632305145264, 31.07462341877337)
(0.8410584926605225, 30.935679400638488)
(0.7920262813568115, 31.00803170064418)
(0.8655762672424316, 31.005636932267674)
(0.8250482082366943, 31.018349165515314)
(0.8005354404449463, 31.09629457439377)
(0.8470618724822998, 30.959779904839074)
(0.5933957099914551, 31.00217086228387)
(0.7349879741668701, 30.932440747527217)
(0.5293519496917725, 31.004478744620595)
(0.7835204601287842, 30.992628528142806)
(0.5008320808410645, 30.9440314051121)
(0.658937931060791, 31.002073458439803)
(0.6380317211151123, 30.941579279562745)

Promedio de tiempos:
0.7375348472595215 segundos
737.5348472595215 milisegundos

Desviación estándar:
0.11441185945392557 segundos
114.41185945392557 milisegundos

Promedio valor función objetivo:
30.999637840985248
Desviación estándar valor función objetivo:
0.05011809034326477
