Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 90 iteraciones y 50 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(4.333375930786133, 22.52047784031399)
(4.291667461395264, 22.470185762019092)
(4.249988317489624, 22.19447425447363)
(4.282411575317383, 21.983148611001415)
(4.281253814697266, 22.313669289080217)
(4.500000238418579, 20.766407148333577)
(4.296874761581421, 22.119745978841006)
(4.282407999038696, 21.888637767908367)
(4.2968690395355225, 22.421801039359757)
(4.278887987136841, 22.079204132153002)
(4.332278251647949, 22.498130598192034)
(4.2927680015563965, 22.280119573322857)
(4.2641682624816895, 21.828427216634587)
(4.265623331069946, 22.5272741517535)
(4.281245470046997, 22.37447837455862)
(4.345144271850586, 22.12062369071978)
(4.265620231628418, 21.99215781485984)
(4.3125715255737305, 22.376190882035946)
(4.281236171722412, 22.40996625401469)
(4.282421588897705, 21.958578542835756)
(4.374999523162842, 22.387150347493023)
(4.407409906387329, 20.770580891029994)
(4.281250238418579, 22.290179382155817)
(4.29686975479126, 22.483646988121915)
(4.329291105270386, 22.650345652292973)
(4.340225458145142, 22.28485962449318)
(4.234374284744263, 22.202112060923273)
(4.298044204711914, 21.98013729106724)
(4.281246900558472, 22.606499472811706)
(4.375746965408325, 20.870908827973494)
(4.3596718311309814, 22.42482777649112)
(4.390625, 20.649545447237067)
(4.28225040435791, 22.444406649017733)
(4.387418985366821, 20.550085492105786)
(4.378485918045044, 20.824426562562913)
(4.375000476837158, 22.341814676383702)
(4.282413482666016, 22.177337049935176)
(4.218749761581421, 20.47636099120676)
(4.432008743286133, 22.121605143026063)
(4.357733488082886, 22.289608011853595)
(4.359376907348633, 22.36436615097671)
(4.281248569488525, 22.416196743768722)
(4.2794530391693115, 21.78987043937494)
(4.28271484375, 22.20768622531813)
(4.296870470046997, 22.43558389088894)
(4.3600921630859375, 22.429323762510418)
(4.296874761581421, 22.582674472047543)
(4.281245946884155, 22.621242433638884)
(4.328128099441528, 22.26265289669155)
(4.421876907348633, 22.601596524772287)

Promedio de tiempos:
4.3177702474594115 segundos
4317.770247459412 milisegundos

Desviación estándar:
0.054971403926621115 segundos
54.971403926621115 milisegundos

Promedio valor función objetivo:
22.07322661601165
Desviación estándar valor función objetivo:
0.592263123370216
