Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 70 iteraciones y 20 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.4843297004699707, 22.409703226510263)
(1.4687507152557373, 22.203847929315476)
(1.4687445163726807, 22.520142674707333)
(1.4843742847442627, 22.17828805632673)
(1.5468804836273193, 22.36302307797286)
(1.4699945449829102, 22.40409815383981)
(1.46751070022583, 22.39303491520184)
(1.46875, 21.762194320048877)
(1.453129529953003, 22.232786904341555)
(1.4687504768371582, 22.42539712570687)
(1.4687461853027344, 22.38022573429899)
(1.5312449932098389, 22.11097482218254)
(1.469921350479126, 21.909580727117547)
(1.468749761581421, 21.936850168202206)
(1.484370470046997, 22.385991320868428)
(1.4687542915344238, 22.335347515694593)
(1.467585563659668, 22.2692739539006)
(1.453124761581421, 22.245479275846737)
(1.484375238418579, 22.4284171986555)
(1.5334088802337646, 22.542281264235946)
(1.4687604904174805, 22.395886963409268)
(1.4687397480010986, 22.263429850114996)
(1.468745470046997, 22.161575287592793)
(1.4687540531158447, 22.079638781378545)
(1.4687442779541016, 22.431845964326868)
(1.4699339866638184, 22.44666001784355)
(1.5156254768371582, 22.49114297966385)
(1.468750238418579, 21.907376318418738)
(1.46875, 22.021469245929303)
(1.4843735694885254, 22.53029989797087)
(1.4687473773956299, 22.555251219780416)
(1.4531223773956299, 22.276809125489365)
(1.4699947834014893, 22.494193517665472)
(1.5188302993774414, 22.35714937891629)
(1.4687447547912598, 22.75389841622186)
(1.4843804836273193, 22.29476456701639)
(1.4687485694885254, 22.39312149599745)
(1.484375238418579, 22.44279050978817)
(1.460939645767212, 22.230911293923796)
(1.4687511920928955, 22.21785721233893)
(1.5625007152557373, 20.846282401535337)
(1.5156211853027344, 22.28591068331872)
(1.468749761581421, 21.838345619072996)
(1.4687449932098389, 22.58705646853025)
(1.4687504768371582, 22.205256607615723)
(1.4687509536743164, 22.301010658240692)
(1.4687604904174805, 22.0944645884086)
(1.484374761581421, 22.21962947245948)
(1.531252145767212, 22.1234564783885)
(1.470902681350708, 22.314478370793257)

Promedio de tiempos:
1.480354332923889 segundos
1480.3543329238892 milisegundos

Desviación estándar:
0.024418911338499726 segundos
24.418911338499726 milisegundos

Promedio valor función objetivo:
22.25997803514251
Desviación estándar valor función objetivo:
0.28430487887556705
