Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 70 iteraciones y 60 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(4.154296159744263, 20.73507066246885)
(3.9841806888580322, 22.068206021944782)
(3.9578349590301514, 22.28717310483148)
(3.9536776542663574, 22.30854852644457)
(3.953125, 22.139703533939695)
(4.015624046325684, 22.29765683639358)
(3.953125, 22.094423199248762)
(3.968749761581421, 22.568226238303097)
(3.9790594577789307, 22.54888556868372)
(3.984379291534424, 22.192727186046987)
(3.9687492847442627, 22.21708433106751)
(4.046875953674316, 22.64262350616419)
(3.937481641769409, 21.91293180515354)
(3.9531443119049072, 22.548899619290943)
(3.953857183456421, 22.44614721957247)
(3.953125238418579, 22.258732373178365)
(3.968010187149048, 22.36867192724693)
(4.126173257827759, 20.86481721337114)
(3.968749523162842, 22.51109575634493)
(3.9542782306671143, 22.471950407747904)
(3.953124523162842, 22.29337654382606)
(3.9687459468841553, 22.216286950506912)
(3.9542934894561768, 22.14405855791356)
(4.078120708465576, 22.462559376250518)
(3.9542837142944336, 22.17875781417606)
(3.964146614074707, 22.38453601006501)
(3.968742609024048, 22.18315979245597)
(3.9843764305114746, 22.237385286298768)
(3.9687535762786865, 22.34868928618388)
(4.031154632568359, 22.482903640117165)
(3.9687509536743164, 22.438722214934383)
(3.9740233421325684, 22.348088964446504)
(3.9687483310699463, 22.3081331182831)
(3.9635426998138428, 22.11120755931549)
(3.9699103832244873, 22.16443196890253)
(4.031254291534424, 22.235627439811207)
(4.062499761581421, 20.995833060871444)
(3.968744993209839, 22.428032531909555)
(3.969914197921753, 22.315598103069348)
(3.921875, 21.960026305521335)
(3.9375007152557373, 22.17899281772556)
(4.0288987159729, 22.676295161827742)
(3.9721755981445312, 22.434744288959656)
(3.937504291534424, 22.087470766253727)
(3.9687464237213135, 22.58138545702809)
(3.9653308391571045, 22.41897091531827)
(3.968733549118042, 22.13517297937679)
(4.004457235336304, 21.844543624059426)
(3.953129291534424, 22.178000858217846)
(3.974893808364868, 22.485853013097646)

Promedio de tiempos:
3.9814174699783327 segundos
3981.4174699783325 milisegundos

Desviación estándar:
0.04509836475787255 segundos
45.09836475787255 milisegundos

Promedio valor función objetivo:
22.21484838888334
Desviación estándar valor función objetivo:
0.38715136659533184
