Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 50 iteraciones y 60 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(2.8593876361846924, 22.499719597079856)
(2.7896056175231934, 20.248642050476857)
(2.9062511920928955, 22.30863570613729)
(2.8437490463256836, 22.21112864998296)
(2.829298496246338, 22.421954530352)
(2.843745231628418, 22.067553941292054)
(2.8437485694885254, 22.242444793932776)
(2.8437469005584717, 22.437780310491686)
(2.859379291534424, 22.65741206465754)
(2.8449079990386963, 22.581115425728434)
(2.906249761581421, 22.362257721542424)
(2.843750238418579, 22.153688696757467)
(2.8437490463256836, 22.16661051401511)
(2.8281214237213135, 22.205023961004038)
(2.8437511920928955, 22.21019147181336)
(2.8593740463256836, 22.405027027460253)
(2.8449013233184814, 21.919983476595277)
(2.8281257152557373, 21.97115308204873)
(2.859375238418579, 22.367332394027382)
(2.921875, 22.06981348410592)
(2.843747854232788, 22.21377880581112)
(2.859370708465576, 22.160515516865733)
(2.844961643218994, 22.36543217882817)
(2.8281259536743164, 22.170804748636872)
(2.8437466621398926, 22.0702963202231)
(2.8187255859375, 21.91609690084733)
(2.9687533378601074, 20.384354988111998)
(2.8437466621398926, 21.972165386599542)
(2.84374737739563, 22.334704591953116)
(2.8750033378601074, 22.38764434544386)
(2.8449172973632812, 22.72834586587678)
(2.984377861022949, 22.04077812129247)
(2.859374761581421, 22.02894934252437)
(2.828120231628418, 22.830494442408447)
(2.906245470046997, 22.42612507899038)
(2.8448803424835205, 22.60229109809899)
(2.8437438011169434, 22.5594127882841)
(2.859379768371582, 21.990459636323177)
(2.8437514305114746, 22.411139988596023)
(2.859374523162842, 22.68441367235527)
(2.843744993209839, 22.531297833592227)
(2.843754768371582, 22.45444780904762)
(2.984370708465576, 20.43792688801316)
(2.843745470046997, 22.491529227899903)
(2.8292837142944336, 22.19999169557486)
(2.812499761581421, 22.029801451966616)
(2.8437507152557373, 22.39881985594961)
(2.921875, 20.671945832090454)
(2.8761372566223145, 22.65955065669048)
(2.7812514305114746, 22.01695039693385)

Promedio de tiempos:
2.857352027893066 segundos
2857.3520278930664 milisegundos

Desviación estándar:
0.04090776675633588 segundos
40.90776675633588 milisegundos

Promedio valor función objetivo:
22.15355868730662
Desviación estándar valor función objetivo:
0.5561861257765391
