Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 40 iteraciones y 50 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.8893811702728271, 21.822807960517196)
(0.9354872703552246, 22.341181049439808)
(0.8844740390777588, 22.366075040155216)
(0.8711462020874023, 22.226845599592018)
(0.8500237464904785, 22.20985249277778)
(0.821835994720459, 22.590534154529777)
(0.7839620113372803, 22.008015455197835)
(1.0774340629577637, 21.92924767012051)
(1.1070973873138428, 22.47492308219292)
(1.1354622840881348, 22.554296140101705)
(0.9362852573394775, 22.414403552317065)
(1.032135248184204, 22.15266414281751)
(1.126460313796997, 22.50523628577195)
(0.8537147045135498, 22.273569579589996)
(0.7828266620635986, 22.278413602804832)
(0.827467679977417, 22.57433100421121)
(1.1217551231384277, 22.191500224109042)
(0.9276020526885986, 21.894379610123956)
(0.9076647758483887, 22.41968171872208)
(0.7982380390167236, 22.2885564459485)
(0.8513152599334717, 22.01818521537499)
(0.8820552825927734, 22.23407962428233)
(0.8344573974609375, 22.239606983503663)
(0.7893304824829102, 22.414458607138254)
(0.8861861228942871, 22.302386531486793)
(0.9202229976654053, 22.041964070410977)
(0.831479549407959, 22.507399480864784)
(0.9374837875366211, 22.044579053150372)
(0.8812942504882812, 21.918021148832533)
(0.8783285617828369, 22.591605057139997)
(0.9385318756103516, 22.308208665441242)
(0.8788540363311768, 22.496142543331228)
(0.9262537956237793, 22.593031040302474)
(0.8970565795898438, 22.191085380299043)
(0.8667597770690918, 22.36551344605567)
(0.9556736946105957, 20.916520794555687)
(0.961745023727417, 20.562717204062388)
(0.9372661113739014, 22.327920138707725)
(0.9559183120727539, 22.2471227820297)
(0.9194686412811279, 22.58881129079276)
(0.9607369899749756, 22.15757405883155)
(0.9187021255493164, 22.267864346550184)
(0.841057300567627, 22.353466492721253)
(0.9175209999084473, 22.727602611927676)
(0.9964542388916016, 22.52857747218588)
(0.887847900390625, 20.424524596281056)
(0.9139697551727295, 22.502483348528934)
(0.9425346851348877, 22.281468604855565)
(0.9290900230407715, 22.376571767755717)
(1.0086472034454346, 21.718114749019)

Promedio de tiempos:
0.9183339357376099 segundos
918.3339357376099 milisegundos

Desviación estándar:
0.08524002988903531 segundos
85.24002988903531 milisegundos

Promedio valor función objetivo:
22.195282438349203
Desviación estándar valor función objetivo:
0.08524002988903531
