Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 50 iteraciones y 60 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.1833529472351074, 22.29535268648869)
(1.1022136211395264, 22.283178075875448)
(1.0800111293792725, 22.44068075765426)
(1.0969598293304443, 22.58339979020039)
(1.039839267730713, 22.14712173880102)
(1.094850778579712, 22.521553280305014)
(0.9373350143432617, 20.55156181337513)
(1.1740338802337646, 22.3770390962299)
(1.0733191967010498, 22.10052977314171)
(1.1345305442810059, 22.145004999854756)
(1.0594887733459473, 21.759202937648187)
(1.0248029232025146, 22.577438816733242)
(1.2093970775604248, 22.235326326240568)
(1.1105976104736328, 22.279348783963528)
(1.109689712524414, 22.23079943564787)
(1.1848242282867432, 22.43089568647815)
(1.1380712985992432, 22.121991460146265)
(1.1821701526641846, 22.577747573937827)
(1.0647358894348145, 22.31288269494698)
(1.124023675918579, 22.469562975044358)
(1.2102289199829102, 22.265786702833957)
(1.1890010833740234, 22.625169779821622)
(1.0922448635101318, 22.345673835512965)
(1.105886697769165, 22.204669917744713)
(1.049567461013794, 22.68636909321578)
(1.107210397720337, 22.382328687933377)
(1.0531418323516846, 22.415466498770947)
(1.0540118217468262, 22.559589407072586)
(0.9845969676971436, 20.9316672323853)
(1.1340126991271973, 22.747502691590345)
(1.0122504234313965, 20.29161269023708)
(1.0190072059631348, 22.118905300918076)
(1.1174242496490479, 22.188462825319863)
(1.0423266887664795, 20.55824761749553)
(0.9881453514099121, 22.230273351233382)
(1.0541276931762695, 22.520438157367614)
(1.1658427715301514, 22.533417784244243)
(1.032332420349121, 22.48442983137495)
(1.071021556854248, 22.524996327061235)
(1.1683013439178467, 22.53947223694714)
(1.0483801364898682, 22.559712087846652)
(1.1941554546356201, 22.15645334121906)
(1.0480973720550537, 22.355953876066618)
(1.147381067276001, 22.162514774493715)
(1.1697347164154053, 22.199985371187214)
(1.0719032287597656, 22.13482317070706)
(1.111726999282837, 22.231350026154562)
(1.0582399368286133, 22.38646169580832)
(1.0627353191375732, 22.495098887143126)
(1.213005542755127, 21.895016163726115)

Promedio de tiempos:
1.0980057954788207 segundos
1098.0057954788208 milisegundos

Desviación estándar:
0.06449392819694404 segundos
64.49392819694404 milisegundos

Promedio valor función objetivo:
22.203449361322928
Desviación estándar valor función objetivo:
0.06449392819694404
