Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 10 iteraciones y 60 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.3040173053741455, 22.269204279769212)
(0.3035624027252197, 22.438422765254597)
(0.29338979721069336, 22.457047651724253)
(0.330186128616333, 22.388475797205643)
(0.4456021785736084, 22.520225961846826)
(0.4684486389160156, 22.380691130830893)
(0.4822506904602051, 21.947316138126748)
(0.5107967853546143, 21.77234300464549)
(0.4487330913543701, 22.619804355521538)
(0.41440582275390625, 22.23099619835691)
(0.4827749729156494, 22.73587086916978)
(0.45166778564453125, 22.290844058976077)
(0.3494601249694824, 22.448867369140213)
(0.3286120891571045, 22.379143006434884)
(0.311572790145874, 22.472087061392724)
(0.3404808044433594, 22.280534615974254)
(0.33380794525146484, 20.698156594608534)
(0.33853983879089355, 22.194598279393585)
(0.31432151794433594, 22.148322259616545)
(0.31383538246154785, 22.454982814782124)
(0.27315545082092285, 22.50414127304362)
(0.2901005744934082, 22.464959624172547)
(0.27698206901550293, 22.42206739073702)
(0.30317091941833496, 20.707199505233355)
(0.2814912796020508, 22.144745586122085)
(0.3632035255432129, 22.490683437823083)
(0.28524184226989746, 22.191252090518013)
(0.2817647457122803, 22.339597740644244)
(0.3852367401123047, 22.407194156803353)
(0.2915985584259033, 22.72056493675383)
(0.2690153121948242, 22.34358803400518)
(0.30736732482910156, 22.066504362774797)
(0.28846311569213867, 22.54329477910831)
(0.28104400634765625, 22.61764809672733)
(0.2767977714538574, 20.490171023449687)
(0.3347282409667969, 22.586462307707933)
(0.3404097557067871, 22.408650929109413)
(0.3073718547821045, 22.820679213545112)
(0.2893524169921875, 22.52929304660623)
(0.29137086868286133, 22.64389493136179)
(0.2972886562347412, 22.270279415454507)
(0.2919940948486328, 22.069845325803875)
(0.2762432098388672, 22.076630804551716)
(0.26635265350341797, 20.087472644622796)
(0.28054380416870117, 22.175213404268302)
(0.2850832939147949, 22.512018858376404)
(0.28139281272888184, 22.231635957775804)
(0.2783386707305908, 22.159139916964456)
(0.3040449619293213, 22.090047354458335)
(0.27622079849243164, 22.712571143755103)

Promedio de tiempos:
0.32843670845031736 segundos
328.4367084503174 milisegundos

Desviación estándar:
0.06479720904570649 segundos
64.7972090457065 milisegundos

Promedio valor función objetivo:
22.219107630100986
Desviación estándar valor función objetivo:
0.06479720904570649
