Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 60 iteraciones y 30 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.9169261455535889, 22.22818586790318)
(0.9339613914489746, 22.077156960011962)
(1.8571534156799316, 21.918863922226002)
(1.1912176609039307, 22.285522940272323)
(1.136892318725586, 22.655759087561375)
(0.9928767681121826, 22.448923989512053)
(0.9319415092468262, 22.577187663782915)
(1.1367809772491455, 22.29735217069985)
(1.0451397895812988, 22.652349994745784)
(1.1456553936004639, 22.395398743083916)
(0.9445803165435791, 22.526234393795765)
(1.1369125843048096, 22.55530232809257)
(1.1147778034210205, 22.488876818892454)
(1.0226433277130127, 22.16250445524303)
(1.377230167388916, 22.249515856147212)
(1.0425362586975098, 22.163845099335802)
(1.0209383964538574, 22.43837790114423)
(1.7257299423217773, 22.4142779889088)
(0.989976167678833, 22.427060035387438)
(0.9209461212158203, 22.481972424354616)
(1.0309858322143555, 22.44852045582733)
(1.2871153354644775, 20.552126671303455)
(1.6949210166931152, 22.403097387972203)
(1.3568296432495117, 22.603599441309612)
(1.0727059841156006, 22.06356159435692)
(1.223708152770996, 22.480355104424582)
(1.148763656616211, 22.370976270134726)
(1.6330463886260986, 22.245914298290874)
(1.7151341438293457, 22.349061606552088)
(1.7201688289642334, 20.79990311333228)
(1.407318115234375, 21.89872693317554)
(1.1503653526306152, 20.753495261335)
(1.2832207679748535, 22.24883364966078)
(0.993485689163208, 22.568787297795)
(1.0932567119598389, 22.277006722243616)
(1.2677066326141357, 22.524711721876304)
(1.0119140148162842, 22.278938014873955)
(0.9400668144226074, 22.30086716122638)
(0.9843723773956299, 21.868503910845575)
(1.0994677543640137, 22.19520512451446)
(1.4115638732910156, 22.29007523172153)
(1.2745153903961182, 22.28547591289018)
(1.1210858821868896, 21.876459354082723)
(1.0193870067596436, 22.210980908661607)
(0.976654052734375, 22.268911693875236)
(1.0258307456970215, 22.428058099904256)
(0.9562981128692627, 22.621806659736222)
(0.8702397346496582, 22.305186492617562)
(0.9840414524078369, 22.468291029153114)
(1.0771117210388184, 21.9971380149848)

Promedio de tiempos:
1.1683219528198243 segundos
1168.3219528198242 milisegundos

Desviación estándar:
0.24475521630742939 segundos
244.75521630742938 milisegundos

Promedio valor función objetivo:
22.228584875595583
Desviación estándar valor función objetivo:
0.24475521630742939
