Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 90 iteraciones y 70 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(7.252020835876465, 22.54431530547826)
(7.211999416351318, 22.17519648333795)
(7.179999828338623, 23.163622001326647)
(7.134994029998779, 22.44112956236473)
(7.175016403198242, 22.45653397188692)
(7.074005126953125, 22.336645799517076)
(7.166999340057373, 22.564646018047434)
(7.1929991245269775, 22.389058429322034)
(7.352015018463135, 22.391280668319176)
(7.202000379562378, 22.705514945572222)
(7.1389994621276855, 22.734785180222964)
(7.251999378204346, 22.198988521100745)
(7.335980653762817, 22.564942716054368)
(7.296996831893921, 22.653850361692268)
(7.126015663146973, 22.40522571224933)
(7.115999221801758, 22.51964357194093)
(7.15799880027771, 22.340127531011667)
(7.106000185012817, 22.127723186176834)
(7.22200083732605, 22.005055564285886)
(7.15799880027771, 22.603545096799007)
(7.170980930328369, 22.49713988309815)
(7.234011888504028, 22.074567828431626)
(7.3319993019104, 22.610623745021822)
(7.167995929718018, 22.618971985957195)
(7.204982042312622, 22.414162681233805)
(7.149020195007324, 22.55561950670946)
(7.127977609634399, 22.564336085239116)
(7.13702130317688, 22.340713426810684)
(7.110998868942261, 22.56120043191435)
(7.10699987411499, 22.019474542005874)
(7.153964996337891, 22.50290915718338)
(7.198021411895752, 22.848719784279556)
(7.145997524261475, 22.57389015674756)
(7.1779866218566895, 22.742289712266395)
(7.086003303527832, 22.364299146751733)
(7.073002815246582, 22.211861426522393)
(7.132977485656738, 22.186888820559602)
(7.126020431518555, 22.64026641557703)
(7.051978349685669, 22.343435536094816)
(7.08202052116394, 22.403329301996546)
(7.271979570388794, 22.244939896269052)
(7.168994665145874, 22.455316093167216)
(7.27599835395813, 22.337412201855766)
(7.136021614074707, 22.2518050922687)
(7.1209962368011475, 22.34964522595866)
(7.156017780303955, 22.541031646927518)
(7.202984094619751, 22.2175911853312)
(7.2850117683410645, 22.79580349800546)
(7.148014783859253, 22.199375926983613)
(7.231999158859253, 22.67318324640713)

Promedio de tiempos:
7.176400375366211 segundos
7176.400375366211 milisegundos

Desviación estándar:
0.06992378637992354 segundos
69.92378637992354 milisegundos

Promedio valor función objetivo:
22.449252684285636
Desviación estándar valor función objetivo:
0.06992378637992354
