Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 50 iteraciones y 20 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.1770198345184326, 22.084172187926402)
(1.1769993305206299, 22.294232760866073)
(1.143977403640747, 22.664415924673563)
(1.2050204277038574, 22.893617807514723)
(1.122018814086914, 21.86419010055273)
(1.138000249862671, 22.3142262893982)
(1.1379773616790771, 22.460625661407022)
(1.1550209522247314, 22.57242443670514)
(1.1799960136413574, 22.428353967062538)
(1.1890008449554443, 22.655178542995696)
(1.1570041179656982, 22.5452873841928)
(1.1469779014587402, 22.854158222476336)
(1.1509978771209717, 22.545972340363917)
(1.2210021018981934, 22.338192421284315)
(1.1420156955718994, 22.2449235633536)
(1.1869993209838867, 22.497794655230738)
(1.144977331161499, 22.714441924943895)
(1.1420199871063232, 22.39757806964928)
(1.1679959297180176, 22.74709870281005)
(1.1470043659210205, 22.416523080920033)
(1.169980525970459, 22.315636554288627)
(1.142017126083374, 21.97651942415422)
(1.1719810962677002, 22.557430228854564)
(1.2159981727600098, 22.464285928390293)
(1.1609938144683838, 22.716076355582594)
(1.1579985618591309, 22.612913907813105)
(1.1360163688659668, 22.399997586687387)
(1.148000955581665, 22.340409992018976)
(1.1899991035461426, 20.897135690005772)
(1.1669995784759521, 20.730250208904444)
(1.1429767608642578, 22.767288648554157)
(1.156998872756958, 23.0816159604723)
(1.2100021839141846, 22.49166700194331)
(1.1849920749664307, 22.489263597866994)
(1.1599986553192139, 22.38849474644345)
(1.2050018310546875, 22.28203311853242)
(1.1390156745910645, 22.243285204541227)
(1.124000072479248, 22.042376864637856)
(1.1569774150848389, 22.557304580217995)
(1.1569979190826416, 22.419076576411282)
(1.145998239517212, 22.79544792716228)
(1.1460204124450684, 22.45360751437948)
(1.149977684020996, 22.692898540639536)
(1.1810169219970703, 20.775887629404888)
(1.1439778804779053, 22.370892379330666)
(1.1690163612365723, 22.440846131033062)
(1.1439974308013916, 22.461248553993883)
(1.1470201015472412, 22.29895936142985)
(1.149977207183838, 22.4929426355612)
(1.1310207843780518, 22.21433476576513)

Promedio de tiempos:
1.1607399129867553 segundos
1160.7399129867554 milisegundos

Desviación estándar:
0.02347010267243522 segundos
23.47010267243522 milisegundos

Promedio valor función objetivo:
22.366070713186964
Desviación estándar valor función objetivo:
0.02347010267243522
