Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 80 iteraciones y 70 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(6.460302114486694, 22.054717678398372)
(6.286998987197876, 22.74691723918783)
(6.410019397735596, 22.61218699021325)
(6.4640021324157715, 22.286146280949996)
(6.6110005378723145, 21.165843773883815)
(6.346996545791626, 22.709044305869345)
(6.297999858856201, 22.282929475399612)
(6.425978183746338, 22.440641480509168)
(6.6520164012908936, 20.8658297469803)
(6.337005376815796, 22.68714232988804)
(6.447994947433472, 22.47895819010388)
(6.411004304885864, 22.637610258917096)
(6.353015422821045, 22.627663560940462)
(6.507005214691162, 22.310610505663476)
(6.38400411605835, 22.80345642871881)
(6.395973205566406, 22.278670878639055)
(6.3319993019104, 22.39815657142173)
(6.276998281478882, 22.01260045524322)
(6.285999536514282, 22.401721068004722)
(6.746999740600586, 22.56038803588725)
(6.3570168018341064, 22.68200321406155)
(6.663995027542114, 20.732653346413016)
(6.48699951171875, 22.544065879932322)
(6.39397120475769, 22.438833666655423)
(6.659984827041626, 22.906333352288588)
(6.320022344589233, 22.22081636901353)
(6.3200178146362305, 22.498263698527257)
(6.290022611618042, 22.416565967389907)
(6.401987552642822, 22.80524364815964)
(6.31499981880188, 22.323797457177232)
(6.321999549865723, 22.445462873024628)
(6.286998748779297, 22.090636430094808)
(6.305014610290527, 22.370276887141785)
(6.30198073387146, 22.215473208798777)
(6.332000732421875, 22.59465886305066)
(6.292012691497803, 22.138380605347145)
(6.448999881744385, 22.396357237588074)
(7.181145906448364, 21.09348083714937)
(6.378000259399414, 22.760443436386645)
(6.321980237960815, 22.2508314441017)
(6.4009833335876465, 22.091360004169868)
(6.406996011734009, 22.560803380531077)
(6.4950034618377686, 22.452416511009556)
(6.2649993896484375, 22.145327118636096)
(6.341999769210815, 22.524175073801675)
(6.3170037269592285, 22.17592237024793)
(6.447995662689209, 22.171596873036766)
(6.385995626449585, 22.48602342189026)
(6.3689963817596436, 22.45169599171916)
(6.462985038757324, 22.700112154027448)

Promedio de tiempos:
6.414108457565308 segundos
6414.108457565308 milisegundos

Desviación estándar:
0.15510120942158692 segundos
155.10120942158693 milisegundos

Promedio valor función objetivo:
22.320904931523824
Desviación estándar valor función objetivo:
0.15510120942158692
