Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 60 iteraciones y 30 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(2.138997793197632, 22.67467382609642)
(2.0520153045654297, 22.548863465486)
(2.0609989166259766, 22.375391459029913)
(2.155982255935669, 22.169375399000266)
(2.051016092300415, 22.36578441648252)
(2.063995838165283, 22.22062684873016)
(2.151982069015503, 22.9357717892845)
(2.2139973640441895, 22.45266643950034)
(2.059011459350586, 22.404117548035433)
(2.108999490737915, 22.41659763402709)
(2.0539777278900146, 22.622925100604803)
(2.0510201454162598, 22.268607335393725)
(2.076014757156372, 22.22792988998823)
(2.0489823818206787, 22.156125335807083)
(2.0170199871063232, 22.14569704888953)
(2.1040000915527344, 22.58233417482682)
(2.044947624206543, 22.223014436009063)
(2.151001453399658, 20.994245175117083)
(2.1819980144500732, 22.360777812051587)
(2.0480122566223145, 22.44144025016221)
(2.1689956188201904, 21.33275212999647)
(2.082981586456299, 22.11064426781019)
(2.0420210361480713, 22.49694782485446)
(2.1409707069396973, 22.206300257974863)
(2.06001615524292, 22.340053138229944)
(2.047999858856201, 22.56303075904856)
(2.103980302810669, 22.870600821114714)
(2.1629977226257324, 22.294128311555088)
(2.055016040802002, 22.01066351673991)
(2.1389994621276855, 20.849559788570296)
(2.03999924659729, 22.601672954019392)
(2.0629985332489014, 22.21888402861811)
(2.119999647140503, 22.405721229329156)
(2.062000274658203, 22.342322251718215)
(2.048978805541992, 22.307454266444086)
(2.0930161476135254, 22.816403835542825)
(2.099003553390503, 20.6907804946025)
(2.071995735168457, 23.044547672599386)
(2.067004442214966, 22.52116973939148)
(2.0329766273498535, 22.43124510382764)
(2.006021738052368, 21.956104813287638)
(2.059997320175171, 22.18964165139351)
(2.0959980487823486, 22.33629279165476)
(2.084019899368286, 22.52181442944527)
(2.055967092514038, 22.886268534808515)
(2.123016357421875, 22.57595700698213)
(2.084998846054077, 22.275299344861423)
(2.1459808349609375, 22.654713776627172)
(2.0910186767578125, 22.694846741693297)
(2.216998338699341, 20.738251227045982)

Promedio de tiempos:
2.08999879360199 segundos
2089.9987936019897 milisegundos

Desviación estándar:
0.04925861723106722 segundos
49.25861723106722 milisegundos

Promedio valor función objetivo:
22.277420761886198
Desviación estándar valor función objetivo:
0.04925861723106722
