Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 70 iteraciones y 50 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(4.076781272888184, 22.376198480090846)
(4.076999187469482, 22.537934434673847)
(4.006981134414673, 22.426007002436897)
(4.355374336242676, 22.461639464555294)
(3.9719626903533936, 22.49677736874929)
(4.133013963699341, 22.39121812846734)
(3.9930193424224854, 22.432069484242312)
(3.9800000190734863, 22.32639133084811)
(3.996976613998413, 22.51655281798009)
(3.973020315170288, 22.63351182710481)
(3.987013578414917, 22.823649323385652)
(4.1169774532318115, 22.22596735173299)
(4.096018552780151, 20.805643665824515)
(4.063990354537964, 22.312122134454338)
(3.9379827976226807, 22.754304954535876)
(3.9569780826568604, 22.62590105353562)
(3.922020435333252, 22.28519957869459)
(3.962998390197754, 22.10172340816612)
(3.9609806537628174, 22.351302450842926)
(3.950998067855835, 22.429374407368773)
(3.9349915981292725, 22.214385278914396)
(4.078979730606079, 22.37770858336416)
(4.128998041152954, 22.51682736175168)
(3.963012933731079, 22.437512965203492)
(4.108000993728638, 22.102866365474426)
(3.973017454147339, 21.90248870753922)
(3.951995849609375, 21.960497548690434)
(3.952998638153076, 22.571141235210106)
(3.9970202445983887, 22.47654006148014)
(3.953000783920288, 22.342385418815223)
(4.039979934692383, 22.554295388467743)
(3.9459943771362305, 22.418743773657116)
(3.9280107021331787, 22.32054114514371)
(3.989999771118164, 22.394232457243774)
(3.947977066040039, 22.140464502431154)
(4.032022476196289, 22.919845601244987)
(4.076963663101196, 22.092661961742227)
(4.004997968673706, 22.427673063862066)
(4.0889973640441895, 22.551099294788592)
(4.066992998123169, 22.329923181153248)
(3.9700162410736084, 22.24381682785267)
(3.9879956245422363, 22.54258020002893)
(3.9790031909942627, 21.838682263199217)
(4.0119898319244385, 22.41151528055277)
(3.9769999980926514, 22.507853223868796)
(3.938966751098633, 22.313410572527268)
(3.9580209255218506, 22.162947213140328)
(3.964977741241455, 22.682815435660782)
(3.955021619796753, 22.85186950154614)
(3.9539992809295654, 22.97850086276469)

Promedio de tiempos:
4.007620620727539 segundos
4007.620620727539 milisegundos

Desviación estándar:
0.07637462418764752 segundos
76.37462418764753 milisegundos

Promedio valor función objetivo:
22.3779862789002
Desviación estándar valor función objetivo:
0.07637462418764752
