Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 90 iteraciones y 90 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(26.452577352523804, 22.391699742772115)
(26.338500499725342, 22.55493739012718)
(26.43456792831421, 22.600076402973208)
(26.4575834274292, 22.29957983970275)
(26.434849500656128, 22.54334658999242)
(26.61168599128723, 22.591013347044655)
(25.198745250701904, 21.16338895997592)
(26.332498788833618, 22.079633702774498)
(26.38453245162964, 22.39005587898802)
(26.43256688117981, 22.661228510031584)
(26.206414937973022, 22.125137611777813)
(26.332380294799805, 23.007215868586922)
(26.49161148071289, 22.65158178022892)
(26.435567140579224, 22.52511912291887)
(25.31282329559326, 20.666076723994568)
(26.296474933624268, 21.95612123769343)
(26.374526739120483, 22.519976032565808)
(26.34450674057007, 22.212431160063204)
(26.365237712860107, 22.71985428768106)
(26.221426486968994, 21.691325623733732)
(26.343503952026367, 22.964784703877303)
(26.351511478424072, 22.198429206221764)
(26.37252402305603, 22.682635218138955)
(26.433565616607666, 22.478255531898185)
(26.430563926696777, 22.654712439845206)
(26.521478176116943, 22.533289568962275)
(26.366519927978516, 22.774400065823794)
(26.48760223388672, 22.201654113058122)
(26.280465364456177, 22.15662455467574)
(26.27545952796936, 22.457113021899175)
(25.2968111038208, 20.904178205644033)
(26.492604970932007, 22.387936158809726)
(26.19829797744751, 22.556329928937835)
(26.40554642677307, 22.341484587581867)
(25.49194025993347, 22.001405674426632)
(26.314486026763916, 22.566150810007017)
(26.312485933303833, 22.450183852217602)
(26.112353324890137, 22.15398555804964)
(26.284200429916382, 22.48122215023673)
(26.228429555892944, 22.160061459348)
(26.37652850151062, 22.50942088070868)
(26.302478551864624, 22.6685577354882)
(26.370522260665894, 22.107125583996805)
(26.30848240852356, 22.629078191335086)
(26.356516361236572, 22.560510598865818)
(26.400362968444824, 22.790378928842465)
(26.370522499084473, 22.57376193347184)
(26.317490339279175, 22.109557503993795)
(26.38053059577942, 22.347650288245536)
(26.388535022735596, 22.660984015658457)

Promedio de tiempos:
26.28062795162201 segundos
26280.62795162201 milisegundos

Desviación estándar:
0.29655383272364116 segundos
296.55383272364116 milisegundos

Promedio valor función objetivo:
22.34823324567786
Desviación estándar valor función objetivo:
0.4475178773123358
